Tags,Ticket,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
,155220286,05/12/2025 17:40,06/13/2025 04:41,EURCHF,Buy,0.200,0.92800,0.95100,0.93720,0.93109,0.0000,25.7100,-61.1,-125.81,-1.18,"",0,31:11:01:44,29.7,9d 8h ,115.5,1.12,54.4,134.912,-61.1,-151.528,47.1,0.0,-115.50,-286.44
,155342337,06/02/2025 05:41,06/13/2025 04:27,VIX_M5,Buy,100.000,21.00000,0.00000,20.00000,21.00000,0.0000,0.0000,1.0,62.00,0.59,"[sl]",0,10:22:46:00,,,,,,,,,,,,
,155297095,05/23/2025 15:54,06/12/2025 18:16,EURUSD,Buy,0.150,1.15700,0.00000,1.13363,1.15699,0.0000,-25.7000,233.6,324.70,3.17,"[sl]",0,20:02:22:06,90.0,18d 2h ,187.5,0.39,273.6,410.40000000000003,-106.5,-159.75,72.0,89.5,-40.00,-60.00
,155323249,05/29/2025 03:46,06/12/2025 10:37,XAUUSD,Buy,0.020,3354.00000,0.00000,3267.69000,3353.61000,0.0000,-14.5000,8592.0,157.34,1.56,"[sl]",0,14:06:50:49,99.7,14d 5h ,10716.0,0.12,13526.0,270.52,-1576.0,-31.52,89.6,67.3,-4934.00,-98.68
,155396435,06/10/2025 21:33,06/12/2025 04:20,XBRUSD,Buy,1.500,68.85000,0.00000,66.07000,68.85000,0.0000,6.2700,278.0,423.27,4.37,"[sl]",0,01:06:46:59,,,,,,,,,,,,
,155358014,06/04/2025 04:04,06/12/2025 04:14,XBRUSD,Buy,1.000,69.05000,0.00000,65.26000,69.00000,0.0000,14.6200,374.0,388.62,4.18,"[sl]",0,08:00:10:28,,,,,,,,,,,,
,155400889,06/11/2025 05:01,06/12/2025 04:00,XBRUSD,Buy,1.500,69.15000,0.00000,66.31000,69.15000,0.0000,2.9900,284.0,428.99,4.84,"[sl]",0,00:22:58:03,,,,,,,,,,,,
,155396463,06/10/2025 16:31,06/11/2025 03:11,XBRUSD,Buy,1.500,0.00000,0.00000,66.87000,66.11000,0.0000,3.2800,-76.0,-110.72,-1.23,"",0,00:10:40:27,,,,,,,,,,,,
,155343746,06/02/2025 10:21,06/10/2025 20:00,XBRUSD,Buy,1.000,66.78000,0.00000,64.14000,66.78000,0.0000,14.7000,264.0,278.70,3.21,"[sl]",0,08:09:38:36,,,,,,,,,,,,
,155388120,06/09/2025 16:24,06/10/2025 17:00,XAGUSD,Buy,0.250,36.52000,0.00000,36.31000,36.52000,0.0000,-1.2900,21.0,50.71,0.59,"[sl]",0,01:00:36:26,100.0,1d ,52.0,0.02,55.9,138.632,0.0,0.0,100.0,37.6,-34.90,-86.55
,155388066,06/09/2025 16:21,06/10/2025 17:00,XAGUSD,Buy,0.250,36.52000,0.00000,36.31000,36.52000,0.0000,-1.2900,21.0,51.21,0.60,"[sl]",0,01:00:38:51,100.0,1d ,52.0,0.02,55.9,139.75,0.0,0.0,100.0,37.6,-34.90,-87.25
,155306945,05/27/2025 03:52,06/10/2025 16:28,XBRUSD,Buy,1.500,66.74000,0.00000,64.17000,66.75000,0.0000,37.1600,258.0,424.16,5.19,"[sl]",0,14:12:35:50,,,,,,,,,,,,
,155233560,05/14/2025 11:58,06/09/2025 04:57,USDCNH,Buy,0.400,0.00000,0.00000,7.20280,7.18300,0.0000,47.5100,-198.0,-62.97,-0.77,"",0,25:16:58:46,41.7,10d 17h ,588.5,1.72,216.7,121.352,-371.8,-208.20800000000003,36.8,29.5,-414.70,-232.23
,155215338,05/12/2025 10:12,06/05/2025 17:55,USDCNH,Buy,0.250,0.00000,0.00000,7.20980,7.16750,0.0000,29.6200,-423.0,-117.96,-1.41,"",0,24:07:42:50,21.6,5d 6h ,591.8,3.04,146.7,51.34499999999999,-445.1,-155.785,24.8,3.7,-569.70,-199.40
,155348408,06/02/2025 20:14,06/03/2025 17:00,USDJPY,Sell,0.250,143.65000,0.00000,142.88200,143.76500,0.0000,-3.5000,-88.3,-157.05,-1.85,"[sl]",0,00:20:45:24,44.9,9h 19m,135.3,1.88,47.0,81.78,-88.3,-153.642,34.7,0.0,-135.30,-235.42
,155335521,05/30/2025 13:13,06/02/2025 18:50,USDJPY,Sell,0.250,142.82000,0.00000,143.82400,142.82400,0.0000,-3.4700,100.0,171.57,2.06,"[sl]",0,03:05:37:42,24.1,18h 42m,82.2,0.41,124.8,218.4,-51.2,-89.60000000000001,70.9,85.9,-24.80,-43.40
,155342439,06/02/2025 06:20,06/02/2025 09:12,XBRUSD,Buy,1.000,63.88000,0.00000,64.07000,63.89000,0.0000,0.0000,-18.0,-18.00,-0.22,"[sl]",0,00:02:51:21,,,,,,,,,,,,
,155336987,05/30/2025 15:57,06/02/2025 06:07,XBRUSD,Buy,1.500,64.00000,0.00000,62.58000,64.01000,0.0000,8.1200,143.0,222.62,2.74,"[sl]",0,02:14:09:31,,,,,,,,,,,,
,155336358,05/30/2025 15:16,05/30/2025 15:42,XBRUSD,Buy,1.500,62.57000,0.00000,62.56000,62.51000,0.0000,0.0000,-5.0,-7.50,-0.09,"[sl]",0,00:00:26:38,,,,,,,,,,,,
,155334473,05/30/2025 10:38,05/30/2025 15:33,AUDUSD,Buy,0.250,0.00000,0.00000,0.64173,0.64183,0.0000,0.0000,1.0,2.50,0.03,"",0,00:04:54:47,72.3,3h 33m,13.2,0.59,8.3,20.75,-4.9,-12.25,62.9,44.7,-7.30,-18.25
,155313028,05/27/2025 18:07,05/30/2025 15:09,XBRUSD,Buy,1.000,62.54000,68.00000,63.23000,62.51000,0.0000,4.6800,-72.0,-67.32,-0.82,"[sl]",0,02:21:01:44,,,,,,,,,,,,
,155331802,05/30/2025 04:01,05/30/2025 10:18,USDJPY,Sell,0.250,0.00000,0.00000,143.67600,144.12200,0.0000,0.0000,-44.6,-77.37,-0.93,"",0,00:06:17:03,6.9,26m,68.2,1.89,23.6,40.828,-44.6,-77.158,34.6,0.0,-68.20,-117.99
,155328177,05/29/2025 16:22,05/30/2025 06:47,XAUUSD,Buy,0.010,0.00000,0.00000,3315.62000,3292.86000,0.0000,-0.5100,-2276.0,-23.27,-0.28,"",0,00:14:25:08,60.7,8h 45m,3857.0,1.57,1502.0,15.02,-2355.0,-23.55,38.9,2.0,-3778.00,-37.78
,155331775,05/30/2025 03:55,05/30/2025 03:59,USDJPY,Sell,0.250,0.00000,0.00000,143.73800,143.75000,0.0000,0.0000,-1.2,-2.09,-0.03,"",0,00:00:04:10,25.0,1m,4.3,5.14,0.7,1.218,-3.6,-6.264,16.3,55.8,-1.90,-3.31
,155323775,05/29/2025 05:36,05/30/2025 03:50,USDJPY,Sell,0.250,143.92000,139.00000,145.73200,143.92800,0.0000,-3.4700,180.4,309.88,3.88,"[sl]",0,00:22:14:01,88.4,19h 39m,39.7,0.15,206.2,358.78799999999995,-31.7,-55.158,86.7,89.2,-25.80,-44.89
,155323246,05/29/2025 03:45,05/29/2025 16:16,XAUUSD,Buy,0.020,3237.00000,0.00000,3267.30000,3312.03000,0.0000,0.0000,4473.0,89.46,1.13,"",0,00:12:31:05,84.7,10h 36m,2201.0,0.41,5040.0,100.8,-2047.0,-40.94,71.1,92.0,-567.00,-11.34
,155323087,05/29/2025 03:06,05/29/2025 04:01,USDJPY,Sell,0.250,146.25000,0.00000,145.79900,146.25900,0.0000,0.0000,-46.0,-78.63,-0.98,"[sl]",0,00:00:55:38,11.0,6m,58.9,3.64,12.7,21.717,-46.2,-79.00200000000001,21.6,0.3,-58.70,-100.38
,155319649,05/28/2025 16:42,05/29/2025 02:06,USDJPY,Sell,0.250,145.20000,0.00000,144.89900,145.20200,0.0000,-10.3500,-30.3,-62.52,-0.78,"[sl]",0,00:09:24:39,64.2,6h 2m,65.5,0.86,35.2,60.544000000000004,-30.3,-52.116,53.7,0.0,-65.50,-112.66
,155311702,05/27/2025 16:26,05/28/2025 18:57,EURUSD,Buy,0.250,1.12840,0.00000,1.13674,1.12837,0.0000,-2.1800,-83.7,-211.43,-2.56,"[sl]",0,01:02:30:21,0.7,11m,88.5,17.45,4.8,12.0,-83.7,-209.25,5.4,0.0,-88.50,-221.25
,155281738,05/21/2025 18:17,05/28/2025 18:23,USDMXN,Sell,0.120,0.00000,0.00000,19.33720,19.40110,0.0000,2.0000,-639.0,-37.49,-0.45,"",0,07:00:06:48,86.1,6d ,2122.0,0.71,1483.0,88.97999999999999,-1045.7,-62.742,58.6,16.1,-2122.00,-127.32
,155148118,05/01/2025 17:12,05/28/2025 17:21,AUDNZD,Buy,0.080,0.00000,0.00000,1.07953,1.07791,0.0000,0.2300,-16.2,-7.49,-0.09,"",0,27:00:08:52,97.4,26d 7h ,137.0,0.13,120.8,57.983999999999995,-16.2,-7.776,88.2,0.0,-137.00,-65.76
,155077602,04/22/2025 19:23,05/28/2025 17:21,AUDNZD,Buy,0.150,1.05000,1.10500,1.06793,1.07787,0.0000,-0.7300,99.4,88.08,1.07,"",0,35:21:57:54,99.2,35d 15h ,137.4,0.07,236.8,210.752,-17.3,-15.397,93.2,45.9,-137.40,-122.29
,155316268,05/28/2025 09:02,05/28/2025 15:57,USDJPY,Sell,0.200,0.00000,0.00000,144.22000,144.51700,0.0000,0.0000,-29.7,-41.10,-0.50,"",0,00:06:55:03,48.0,3h 19m,51.8,1.39,21.8,30.084,-30.4,-41.952,41.8,1.3,-51.50,-71.07
,155077516,04/22/2025 19:18,05/28/2025 09:01,AUDNZD,Buy,0.150,1.05000,1.10550,1.06752,1.07941,0.0000,-0.7300,118.9,105.53,1.29,"",0,35:13:43:00,99.3,35d 7h ,132.7,0.05,240.9,214.401,-13.2,-11.748,94.8,52.0,-122.00,-108.58
,155315615,05/28/2025 06:37,05/28/2025 08:18,USDJPY,Sell,0.200,144.54000,0.00000,144.40800,144.54200,0.0000,0.0000,-13.4,-18.54,-0.23,"[sl]",0,00:01:41:09,48.6,49m,26.3,1.04,12.9,17.802,-13.4,-18.491999999999997,49.0,0.0,-26.30,-36.29
,155306932,05/27/2025 03:43,05/28/2025 03:55,EURAUD,Buy,0.150,0.00000,0.00000,1.75747,1.75749,0.0000,-1.1300,0.2,-0.94,-0.01,"",0,01:00:12:22,83.6,20h 14m,61.6,0.41,50.4,47.879999999999995,-20.7,-19.665,70.9,29.4,-50.20,-47.69
,155280021,05/21/2025 15:20,05/27/2025 10:21,EURUSD,Buy,0.250,1.13550,0.00000,1.13286,1.13547,0.0000,-13.0900,26.1,52.16,0.64,"[sl]",0,05:19:01:06,77.9,4d 12h ,96.9,0.78,88.7,221.75,-69.2,-173.0,56.2,60.4,-62.60,-156.50
,155289171,05/22/2025 16:03,05/26/2025 20:57,AUDUSD,Buy,0.250,0.64850,0.68000,0.64252,0.64850,0.0000,-0.7800,59.8,148.72,1.87,"[sl]",0,04:04:54:09,87.7,3d 16h ,51.0,0.17,110.8,277.0,-18.7,-46.75,85.6,60.6,-51.00,-127.50
,155281596,05/22/2025 03:05,05/26/2025 05:52,XBRUSD,Buy,1.000,64.15000,66.00000,64.05000,64.15000,0.0000,5.7300,10.0,15.73,0.20,"[sl]",0,04:02:47:38,,,,,,,,,,,,
,155286130,05/22/2025 10:06,05/26/2025 03:00,XBRUSD,Buy,1.500,64.52000,0.00000,63.45000,64.52000,0.0000,8.6000,107.0,169.10,2.17,"[sl]",0,03:16:53:09,,,,,,,,,,,,
,155296618,05/23/2025 15:12,05/26/2025 02:54,XBRUSD,Buy,0.500,0.00000,0.00000,62.96000,64.64000,0.0000,2.0300,168.0,86.03,1.12,"",0,02:11:41:46,,,,,,,,,,,,
,155257724,05/18/2025 19:28,05/23/2025 17:59,SOLUSD,Buy,10.000,0.00000,0.00000,176.00000,182.00000,0.0000,-3.7800,6.0,61.60,0.81,"",0,04:22:30:41,29.2,1d 10h ,16.32,1.50,10.867,118.45030000000001,-16.32,-177.888,40.0,82.1,-4.87,-53.05
,155223681,05/13/2025 07:26,05/23/2025 16:36,UST05Y,Buy,1.000,0.00000,0.00000,107.63000,107.81000,0.0000,0.0000,18.0,35.80,0.47,"",0,10:09:10:17,,,,,,,,,,,,
,155216698,05/12/2025 11:29,05/23/2025 16:36,UST05Y,Buy,1.000,0.00000,0.00000,107.68000,107.81000,0.0000,0.0000,13.0,24.80,0.33,"",0,11:05:06:27,,,,,,,,,,,,
,155296975,05/23/2025 15:41,05/23/2025 16:25,VIX_M5,Buy,100.000,22.20000,28.00000,22.00000,22.00000,0.0000,0.0000,0.0,14.00,0.19,"",0,00:00:44:45,,,,,,,,,,,,
,155296740,05/23/2025 15:35,05/23/2025 16:25,USDJPY,Sell,0.250,0.00000,0.00000,142.55900,142.78100,0.0000,0.0000,-22.2,-38.87,-0.51,"",0,00:00:50:06,22.0,11m,32.3,2.20,10.1,17.675,-22.2,-38.85,31.3,0.0,-32.30,-56.52
,155289062,05/22/2025 15:49,05/23/2025 15:52,USDCNH,Buy,0.250,0.00000,0.00000,7.20300,7.17680,0.0000,1.1900,-262.0,-90.25,-1.17,"",0,01:00:03:40,33.3,8h 0m,299.8,13.35,20.9,7.314999999999999,-278.9,-97.61499999999998,7.0,5.6,-282.90,-99.01
,155292483,05/23/2025 03:47,05/23/2025 15:30,VIX_M5,Buy,100.000,22.00000,32.00000,21.00000,22.00000,0.0000,0.0000,1.0,143.00,1.89,"[sl]",0,00:11:43:30,,,,,,,,,,,,
,155292845,05/23/2025 05:23,05/23/2025 15:17,USDJPY,Sell,0.250,0.00000,0.00000,143.56800,142.82900,0.0000,0.0000,73.9,129.35,1.74,"",0,00:09:53:37,94.7,9h 22m,36.6,0.07,110.5,193.375,-8.0,-14.0,93.2,69.1,-36.60,-64.05
,155026575,04/15/2025 10:19,05/23/2025 14:50,AUDCHF,Buy,0.100,0.53000,0.00000,0.52084,0.53001,0.0000,17.5400,91.7,129.15,1.77,"[sl]",0,38:04:31:05,85.2,32d 12h ,147.1,0.18,238.7,291.214,-42.6,-51.972,84.9,47.7,-147.00,-179.34
,155253634,05/16/2025 14:49,05/23/2025 12:36,USDCNH,Buy,0.200,0.00000,0.00000,7.20590,7.17870,0.0000,6.6600,-272.0,-69.23,-0.94,"",0,06:21:47:36,68.8,4d 18h ,468.3,1.52,185.7,51.996,-282.6,-79.12800000000001,39.7,2.3,-457.70,-128.16
,155281661,05/21/2025 18:11,05/22/2025 12:10,USDZAR,Sell,0.240,18.00000,0.00000,17.88699,18.00014,0.0000,1.0400,-1131.5,-149.83,-2.00,"[sl]",0,00:17:59:41,1.0,10m,1181.1,22.83,49.6,6.448,-1131.5,-147.095,4.2,0.0,-1181.10,-153.54
,155281044,05/21/2025 17:00,05/22/2025 09:39,XBRUSD,Buy,1.000,63.80000,67.00000,65.31000,63.80000,0.0000,2.1500,-151.0,-148.85,-1.94,"[sl]",0,00:16:38:52,,,,,,,,,,,,
,155277341,05/21/2025 09:23,05/21/2025 17:27,VIX_M5,Buy,100.000,0.00000,0.00000,20.00000,20.00000,0.0000,0.0000,0.0,13.00,0.17,"",0,00:08:04:16,,,,,,,,,,,,
,155251399,05/16/2025 10:05,05/21/2025 13:46,UST30Y,Buy,1.000,111.70000,0.00000,113.78000,111.72000,0.0000,0.0000,-206.0,-206.00,-2.62,"[sl]",0,05:03:41:13,,,,,,,,,,,,
,155259749,05/19/2025 07:12,05/21/2025 10:24,VIX_K5,Buy,50.000,0.00000,0.00000,19.00000,18.00000,0.0000,0.0000,-1.0,-60.50,-0.76,"VIX_K5 exp 21/05",0,02:03:12:31,,,,,,,,,,,,
,155220149,05/12/2025 17:28,05/21/2025 10:24,VIX_K5,Buy,50.000,0.00000,0.00000,20.00000,18.00000,0.0000,0.0000,-2.0,-80.00,-1.00,"VIX_K5 exp 21/05",0,08:16:56:14,,,,,,,,,,,,
,155251289,05/16/2025 09:53,05/21/2025 03:49,CHFJPY,Sell,0.200,0.00000,0.00000,174.03300,174.60400,0.0000,-0.2300,-57.1,-79.36,-0.98,"",0,04:17:55:52,91.3,4d 8h ,145.4,0.66,87.8,122.04199999999999,-57.6,-80.064,60.4,0.3,-144.90,-201.41
,155249886,05/16/2025 05:43,05/20/2025 07:30,USDMXN,Sell,0.100,19.33000,19.00000,19.49430,19.33120,0.0000,0.4800,1631.0,84.85,1.06,"[sl]",0,04:01:47:18,93.4,3d 19h ,1225.9,0.34,1965.6,98.28,-667.0,-33.35,74.7,87.3,-334.60,-16.73
,155242545,05/15/2025 10:45,05/16/2025 13:31,VIX_K5,Buy,50.000,18.00000,0.00000,19.00000,18.00000,0.0000,0.0000,-1.0,-51.50,-0.64,"[sl]",0,01:02:45:51,,,,,,,,,,,,
,155249892,05/16/2025 05:43,05/16/2025 09:31,CHINA5,Buy,1.000,0.00000,0.00000,13592.00000,13596.00000,0.0000,0.0000,4.0,4.20,0.05,"",0,00:03:47:56,,,,,,,,,,,,
,155233551,05/14/2025 11:57,05/16/2025 04:23,USDJPY,Sell,0.200,146.00000,142.00000,146.25300,145.17300,0.0000,-10.9100,108.0,137.88,1.75,"",0,01:16:26:19,71.4,1d 4h ,120.8,0.49,122.1,168.498,-60.3,-83.21399999999998,66.9,92.3,-14.10,-19.46
,155242117,05/15/2025 10:00,05/15/2025 18:22,US2000,Sell,1.000,0.00000,0.00000,2080.56000,2084.70000,0.0000,0.0000,-414.0,-4.14,-0.05,"",0,00:08:21:25,,,,,,,,,,,,
,155241882,05/15/2025 09:42,05/15/2025 18:22,US2000,Sell,1.000,0.00000,0.00000,2079.66000,2084.30000,0.0000,0.0000,-464.0,-4.64,-0.06,"",0,00:08:39:46,,,,,,,,,,,,
,155241876,05/15/2025 09:41,05/15/2025 18:21,CHINA5,Buy,1.000,0.00000,0.00000,13770.00000,13729.00000,0.0000,0.0000,-41.0,-40.80,-0.51,"",0,00:08:40:04,,,,,,,,,,,,
,155241880,05/15/2025 09:42,05/15/2025 18:21,US500,Sell,2.000,0.00000,0.00000,5871.00000,5901.00000,0.0000,0.0000,-120.0,-59.70,-0.75,"",0,00:08:39:46,,,,,,,,,,,,
,155242111,05/15/2025 10:00,05/15/2025 18:21,CHINA5,Buy,1.000,0.00000,0.00000,13767.00000,13728.00000,0.0000,0.0000,-39.0,-38.40,-0.48,"",0,00:08:20:58,,,,,,,,,,,,
,155242116,05/15/2025 10:00,05/15/2025 18:21,US500,Sell,2.000,0.00000,0.00000,5871.00000,5899.00000,0.0000,0.0000,-112.0,-55.30,-0.68,"",0,00:08:20:41,,,,,,,,,,,,
,155229391,05/13/2025 19:14,05/15/2025 10:52,USDMXN,Sell,0.100,19.39800,0.00000,19.41310,19.39930,0.0000,0.9500,138.0,8.06,0.10,"[sl]",0,01:15:38:48,83.7,1d 9h ,949.2,0.24,1085.2,54.260000000000005,-264.6,-13.230000000000002,80.4,29.8,-947.20,-47.36
,155220417,05/12/2025 17:49,05/15/2025 10:52,USDMXN,Sell,0.100,19.39800,0.00000,19.62990,19.39930,0.0000,1.1800,2306.0,120.05,1.51,"[sl]",0,02:17:03:41,94.9,2d 13h ,949.2,0.03,3253.2,162.66,-109.8,-5.49,96.7,71.8,-947.20,-47.36
,155241786,05/15/2025 09:34,05/15/2025 09:39,CHINAH,Buy,1.000,0.00000,0.00000,8506.25000,8500.07000,0.0000,0.0000,-618.0,-0.79,-0.01,"",0,00:00:05:10,,,,,,,,,,,,
,155241748,05/15/2025 09:30,05/15/2025 09:39,CHINAH,Buy,15.000,0.00000,0.00000,8504.78000,8500.06000,0.0000,0.0000,-472.0,-9.07,-0.11,"",0,00:00:09:04,,,,,,,,,,,,
,155241274,05/15/2025 08:58,05/15/2025 09:39,US500,Sell,3.000,0.00000,0.00000,5867.00000,5874.00000,0.0000,0.0000,-28.0,-19.80,-0.25,"",0,00:00:40:55,,,,,,,,,,,,
,155241693,05/15/2025 09:26,05/15/2025 09:30,CHINAH,Buy,4.000,0.00000,0.00000,8513.20000,8505.56000,0.0000,0.0000,-764.0,-3.91,-0.05,"",0,00:00:04:18,,,,,,,,,,,,
,155241724,05/15/2025 09:29,05/15/2025 09:30,CHINAH,Buy,3.000,0.00000,0.00000,8507.27000,8507.06000,0.0000,0.0000,-21.0,-0.08,0.00,"",0,00:00:00:47,,,,,,,,,,,,
,155241671,05/15/2025 09:24,05/15/2025 09:30,CHINAH,Buy,4.000,0.00000,0.00000,8514.20000,8507.06000,0.0000,0.0000,-714.0,-3.66,-0.05,"",0,00:00:05:29,,,,,,,,,,,,
,155241628,05/15/2025 09:20,05/15/2025 09:30,CHINAH,Buy,4.000,0.00000,0.00000,8505.23000,8506.06000,0.0000,0.0000,83.0,0.43,0.01,"",0,00:00:09:17,,,,,,,,,,,,
,155241275,05/15/2025 08:58,05/15/2025 09:29,CHINAH,Buy,2.000,0.00000,0.00000,8499.36000,8505.07000,0.0000,0.0000,571.0,1.46,0.02,"",0,00:00:30:40,,,,,,,,,,,,
,155241116,05/15/2025 08:35,05/15/2025 09:29,CHINAH,Buy,2.000,0.00000,0.00000,8511.36000,8505.07000,0.0000,0.0000,-629.0,-1.61,-0.02,"",0,00:00:53:38,,,,,,,,,,,,
,155241114,05/15/2025 08:35,05/15/2025 09:27,US500,Sell,3.000,0.00000,0.00000,5868.00000,5875.00000,0.0000,0.0000,-28.0,-20.55,-0.26,"",0,00:00:52:19,,,,,,,,,,,,
,155240645,05/15/2025 07:46,05/15/2025 07:47,US500,Sell,3.000,0.00000,0.00000,5877.00000,5877.00000,0.0000,0.0000,0.0,0.30,0.00,"",0,00:00:01:07,,,,,,,,,,,,
,155221056,05/12/2025 18:54,05/14/2025 15:46,XAUUSD,Buy,0.020,3190.00000,3400.00000,3239.07000,3189.83000,0.0000,-2.1200,-4924.0,-100.60,-1.24,"[sl]",0,01:20:52:08,47.2,21h 10m,7374.0,2.01,2450.0,49.0,-4924.0,-98.48,33.2,0.0,-7374.00,-147.48
,155224546,05/13/2025 09:26,05/14/2025 12:05,USDCNH,Buy,0.250,7.20000,7.28000,7.18800,7.19970,0.0000,1.1900,117.0,41.82,0.52,"[sl]",0,01:02:39:16,98.5,1d 2h ,173.2,0.07,271.2,94.91999999999999,-20.3,-7.1049999999999995,93.0,47.1,-154.20,-53.97
,155232014,05/14/2025 08:53,05/14/2025 11:33,USDCNH,Buy,0.500,7.20150,0.00000,7.21100,7.20150,0.0000,0.0000,-95.0,-65.82,-0.81,"[sl]",0,00:02:39:48,21.9,34m,115.9,5.70,17.3,11.937,-98.6,-68.03399999999999,14.9,3.1,-112.30,-77.49
,155224525,05/13/2025 09:22,05/14/2025 08:42,USDCNH,Buy,0.500,7.21000,7.27000,7.18740,7.21000,0.0000,2.3900,226.0,158.91,1.99,"[sl]",0,00:23:19:59,97.9,22h 50m,112.0,0.05,277.2,191.26799999999997,-14.3,-9.866999999999999,95.1,82.4,-51.20,-35.33
,155148748,05/01/2025 18:01,05/13/2025 11:00,USDCHF,Buy,0.060,0.84050,0.00000,0.83225,0.84048,0.0000,4.6000,82.3,63.35,0.80,"[sl]",0,11:16:59:10,13.4,1d 13h ,141.6,0.86,152.1,107.99099999999999,-131.5,-93.365,53.6,75.4,-69.80,-49.56
,155148061,05/01/2025 17:09,05/13/2025 11:00,USDCHF,Buy,0.120,0.84050,0.86400,0.83082,0.84048,0.0000,9.1900,96.6,147.11,1.89,"[sl]",0,11:17:50:31,38.4,4d 12h ,141.6,0.70,166.4,237.952,-117.2,-167.596,58.7,75.4,-69.80,-99.81
,155223959,05/13/2025 08:09,05/13/2025 09:21,USDCNH,Buy,0.800,7.18680,7.25000,7.18650,7.18670,0.0000,0.0000,2.0,2.89,0.04,"[sl]",0,00:01:11:48,77.8,55m,35.1,0.64,37.1,53.795,-23.9,-34.654999999999994,60.8,42.5,-35.10,-50.90
,155218458,05/13/2025 04:15,05/13/2025 04:17,USDCNH,Buy,0.250,7.18800,7.27000,7.19100,7.18800,0.0000,0.0000,-30.0,-10.36,-0.13,"[sl]",0,00:00:01:52,,,,,,,,,,,,
,155213949,05/12/2025 05:53,05/13/2025 04:17,USDCNH,Buy,0.800,7.18800,7.27000,7.22670,7.18800,0.0000,3.8200,-387.0,-426.23,-5.19,"[sl]",0,00:22:24:06,1.5,20m,423.3,18.35,21.9,24.309,-401.4,-445.55400000000003,5.2,3.4,-408.90,-453.88
,155090834,04/23/2025 21:00,05/12/2025 17:35,XBRUSD,Buy,0.500,0.00000,0.00000,65.10000,65.42000,0.0000,15.0900,32.0,31.09,0.38,"",0,18:20:34:39,,,,,,,,,,,,
,155139163,04/30/2025 21:09,05/12/2025 16:44,XBRUSD,Buy,0.500,65.48000,67.00000,61.28000,65.48000,0.0000,7.6300,420.0,217.63,2.73,"[sl]",0,11:19:34:37,,,,,,,,,,,,
,155215152,05/12/2025 10:05,05/12/2025 16:31,US500,Buy,1.000,5815.00000,0.00000,5804.00000,5815.00000,0.0000,0.0000,44.0,10.90,0.14,"[sl]",0,00:06:26:40,,,,,,,,,,,,
,155216314,05/12/2025 10:58,05/12/2025 16:11,XBRUSD,Buy,1.000,65.62000,67.00000,65.26000,65.62000,0.0000,0.0000,36.0,36.00,0.45,"[sl]",0,00:05:13:11,,,,,,,,,,,,
,155214917,05/12/2025 09:45,05/12/2025 10:47,XBRUSD,Buy,1.000,65.12000,67.00000,64.55000,65.12000,0.0000,0.0000,57.0,57.00,0.72,"[sl]",0,00:01:01:39,,,,,,,,,,,,
,155208899,05/09/2025 17:40,05/12/2025 10:34,USDMXN,Sell,0.080,0.00000,0.00000,19.48530,19.48670,0.0000,0.1900,-14.0,-0.42,-0.01,"",0,02:16:53:39,95.5,2d 13h ,657.5,0.38,603.3,24.131999999999998,-228.9,-9.156,72.5,25.8,-617.30,-24.69
,155200116,05/08/2025 18:46,05/12/2025 10:04,US500,Buy,1.000,5550.00000,5950.00000,5709.00000,5799.00000,0.0000,-3.6700,360.0,86.28,1.11,"",0,03:15:18:10,,,,,,,,,,,,
,155200238,05/08/2025 18:53,05/12/2025 10:04,US500,Buy,1.000,5500.00000,5950.00000,5702.00000,5794.00000,0.0000,-3.6700,368.0,88.23,1.15,"",0,03:15:11:04,,,,,,,,,,,,
,155208829,05/09/2025 17:34,05/12/2025 09:58,USDMXN,Sell,0.120,19.47000,0.00000,19.48910,19.47160,0.0000,0.2800,175.0,11.06,0.14,"[sl]",0,02:16:24:01,97.5,2d 14h ,416.0,0.32,591.0,35.46,-190.9,-11.454,75.6,46.8,-416.00,-24.96
,155214214,05/12/2025 07:06,,,Deposit,0.010,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,0.67,0,"Dividend US500 12 May 2025",0,00:00:00:00,,,,,,,,,,,,
,155214177,05/12/2025 07:06,,,Deposit,0.010,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,0.67,0,"Dividend US500 12 May 2025",0,00:00:00:00,,,,,,,,,,,,
,155213576,05/12/2025 04:26,05/12/2025 05:11,USDCNH,Buy,0.600,0.00000,0.00000,7.22570,7.22250,0.0000,0.0000,-32.0,-26.17,-0.34,"",0,00:00:45:00,44.5,20m,73.3,2.52,20.8,17.056,-52.5,-43.05,28.4,28.0,-52.80,-43.30
,155213661,05/12/2025 04:36,05/12/2025 05:11,USDCNH,Buy,0.200,0.00000,0.00000,7.22900,7.22260,0.0000,0.0000,-64.0,-17.69,-0.23,"",0,00:00:34:59,0.0,0s,85.5,86.21,0.0,0.0,-85.5,-23.94,0.0,25.1,-64.00,-17.92
