Date,asset,open,high,low,close,tick_volume,spread,real_volume
2008-08-19,AAPL.NAS,24.903,25.293,24.546,24.79,1382,0,0
2008-08-20,AAPL.NAS,24.971,25.275,24.801,25.12,800,0,0
2008-08-21,AAPL.NAS,24.94,25.063,24.556,24.897,972,0,0
2008-08-22,AAPL.NAS,25.139,25.358,25.082,25.256,436,0,0
2008-08-25,AAPL.NAS,25.131,25.173,24.522,24.65,822,0,0
2008-08-26,AAPL.NAS,24.666,24.979,24.666,24.806,487,0,0
2008-08-27,AAPL.NAS,24.737,25.109,24.601,24.953,801,0,0
2008-08-28,AAPL.NAS,25.041,25.178,24.678,24.82,780,0,0
2008-08-29,AAPL.NAS,24.691,24.785,24.15,24.218,798,0,0
2008-09-02,AAPL.NAS,24.65,24.786,23.571,23.741,1522,0,0
2008-09-03,AAPL.NAS,23.857,24.097,23.428,23.851,1333,0,0
2008-09-04,AAPL.NAS,23.677,23.986,22.977,23.031,1373,0,0
2008-09-05,AAPL.NAS,22.621,23.197,22.521,22.883,1091,0,0
2008-09-08,AAPL.NAS,23.556,23.556,21.639,22.56,2839,0,0
2008-09-09,AAPL.NAS,22.409,22.852,21.399,21.645,2143,0,0
2008-09-10,AAPL.NAS,21.783,22.127,21.259,21.659,1613,0,0
2008-09-11,AAPL.NAS,21.143,21.844,20.857,21.809,1309,0,0
2008-09-12,AAPL.NAS,21.539,21.555,20.929,21.277,991,0,0
2008-09-15,AAPL.NAS,20.286,21.099,20.052,20.052,1861,0,0
2008-09-16,AAPL.NAS,19.089,20.358,18.885,19.983,2053,0,0
2008-09-17,AAPL.NAS,19.764,19.787,18.261,18.261,1550,0,0
2008-09-18,AAPL.NAS,18.649,19.34,17.243,19.156,3688,0,0
2008-09-19,AAPL.NAS,20.113,20.597,19.724,20.13,1730,0,0
2008-09-22,AAPL.NAS,19.969,20.015,18.666,18.722,1452,0,0
2008-09-23,AAPL.NAS,18.799,19.4,18.095,18.12,1932,0,0
2008-09-24,AAPL.NAS,18.2,18.707,17.881,18.387,1466,0,0
2008-09-25,AAPL.NAS,18.576999999999998,19.256,18.36,18.847,1523,0,0
2008-09-26,AAPL.NAS,17.857,18.543,17.571,18.32,1482,0,0
2008-09-29,AAPL.NAS,17.071,17.071,14.372,15.037,3365,0,0
