date,ticker,period,period_label,fiscal_year,currency,is_sales_revenue_turnover,is_sales_and_services_revenues,is_cogs,is_cog_and_services_sold,is_gross_profit,is_operating_expn,is_sg_and_a_expense,is_operating_expenses_r_and_d,is_oper_income,is_nonop_income_loss,is_other_nonop_income_loss,is_pretax_income,is_inc_tax_exp,is_inc_bef_xo_item,is_ni_including_minority_int_ratio,is_net_income,is_earn_for_common,ebitda,ebitda_margin,ebita,ebit,gross_margin,oper_margin,profit_margin,is_depr_exp,is_avg_num_sh_for_eps,eps,eps_cont_ops,is_sh_for_diluted_eps,diluted_eps,dil_eps_cont_ops,div_per_shr,is_net_interest_expense,is_int_income,is_int_expense,is_other_operating_expenses,is_other_oper_income,is_xo_gl_net_of_tax,is_discontinued_operations,is_extraord_items_and_acctg_chng,bs_c_and_ce_and_sti_detailed,bs_cash_near_cash_item,bs_mkt_sec_other_st_invest,bs_acct_note_rcv,bs_accts_rec_excl_notes_rec,bs_loans_receivable,bs_other_current_receivable,bs_inventories,bs_other_inv,bs_other_current_assets_detailed,bs_cur_asset_report,bs_net_fix_asset,bs_gross_fix_asset,bs_lt_invest,bs_long_term_investments,bs_other_assets_def_chrg_other,bs_disclosed_intangibles,bs_goodwill,bs_other_intangible_assets_detailed,bs_other_noncurrent_assets_detailed,bs_tot_non_cur_asset,bs_tot_asset,bs_other_current_liabs_sub_detailed,bs_other_current_liabs_detailed,bs_cur_liab,bs_lt_borrow,bs_long_term_borrowings_detailed,bs_other_noncur_liabs_sub_detailed,bs_accrued_liabilities,bs_other_noncurrent_liabs_detailed,bs_non_cur_liab,bs_tot_liab,bs_eqty_bef_minority_int_detailed,bs_total_equity,bs_tot_liab_and_eqy,bs_sh_out,net_debt,net_debt_to_shrhldr_eqty,tce_ratio,cur_ratio,cash_conversion_cycle,bs_invtry_raw_materials,bs_invtry_in_progress,bs_invtry_finished_goods,bs_invtry_adj,bs_accum_depr,bs_acct_payable_and_accruals_detailed,bs_acct_payable,bs_taxes_payable,bs_accrual,bs_st_borrow,bs_short_term_debt_detailed,bs_st_deferred_revenue,bs_sh_cap_and_apic,bs_common_stock,bs_add_paid_in_cap,bs_amt_of_tsy_stock,bs_pure_retained_earnings,bs_other_ins_res_to_shrhldr_eqy,bs_deferred_tax_liabs_st,bs_minority_noncontrolling_interest,cf_net_inc,cf_depr_amort,cf_non_cash_items_detailed,cf_stock_based_compensation,cf_def_inc_tax,cf_asset_impairment_charge,cf_other_non_cash_adj_less_detailed,cf_chng_non_cash_work_cap,cf_inc_dec_in_ot_op_ast_liab_detail,cf_cash_from_oper,cf_acquis_fxd_and_intang_detailed,cf_purchase_of_fixed_prod_assets,cf_acquisition_of_intang_assets,cf_net_chg_in_lt_invest_detailed,cf_incr_invest,cf_nt_csh_rcvd_pd_for_acquis_div,cf_cash_for_divestitures,cf_other_investing_act_detailed,cf_cash_from_inv_act,cf_dvd_paid,cf_nt_csh_proc_pymt_debt,cf_proc_debt_and_capital_lease,cf_pymt_debt_and_capital_lease,cf_proc_fr_repurch_eqty_detailed,cf_incr_cap_stock,cf_decr_cap_stock,cf_cash_from_fin_act,cf_effect_foreign_exchanges,cf_net_chng_cash,cf_cap_expenditures,cf_net_cash_paid_for_aquis,cf_free_cash_flow,cf_free_cash_flow_firm,free_cash_flow_equity,pr_to_free_cash_flow,cash_flow_to_net_inc,cf_other_financing_act_excl_fx,free_cash_flow_per_sh,cf_decr_invest,cf_cash_for_acquis_subsidiaries,cf_disp_fxd_and_intangibles_detailed,cf_disposal_of_fixed_prod_assets,cf_net_cash_discont_ops_oper,revenue_per_sh,ebitda_per_sh,oper_inc_per_sh,cash_flow_per_sh,cash_st_investments_per_sh,tang_book_val_per_sh,book_val_per_sh,short_and_long_term_debt,enterprise_value,bs_tot_cap,tot_debt_to_tot_cap,total_debt_to_ev,diluted_ev,ttm_net_sales,ttm_ebitda,ttm_oper_inc,ttm_cash_flow_firm,ttm_free_cash_flow_firm,market_cap,ev_to_ttm_sales,ev_to_ttm_ebitda,ev_to_ttm_ebit,ev_to_ttm_cash_flow_firm,ev_to_ttm_free_cash_flow_firm,diluted_mkt_cap,ev_to_sh_out,bs_st_capital_lease_obligations,bs_lt_capital_lease_obligations,bs_pension_liabilities,bs_total_capital_leases,is_min_noncontrol_interest_credits,cf_acct_rcv_unbilled_rev,cf_change_in_accounts_payable,cf_net_cash_discontinued_ops_inv,cf_change_in_prepaid_assets,bs_pfd_eqty_and_hybrid_cptl,cf_change_in_inventories,is_tot_cash_pfd_dvd
2016-09-30,SAN.MC,quarterly,Q3,2016.0,EUR,11458000000.0,11458000000.0,,,,,4692000000.0,,,-2941000000.0,-2941000000.0,2941000000.0,905000000.0,2036000000.0,1354000000.0,1695000000.0,1695000000.0,557000000.0,4.970073811,,,100.0,,14.79315762,557000000.0,16079047364.0,0.105416693,0.126624417,16079047364.0,0.105416693,0.126624417,0.049381035,,,,-4692000000.0,,682000000.0,,682000000.0,220172000000.0,92829000000.0,127343000000.0,5074000000.0,,,5074000000.0,,,-225246000000.0,,19692000000.0,19692000000.0,203177000000.0,203177000000.0,-222869000000.0,28748000000.0,26148000000.0,2600000000.0,-251617000000.0,,1329540000000.0,-3018000000.0,-3018000000.0,,228674000000.0,228674000000.0,-228674000000.0,5659000000.0,-241296000000.0,,1228420000000.0,88895000000.0,101122000000.0,1329540000000.0,15292448810.0,135845000000.0,134.3377307,5.563849661,,,,,,,,3018000000.0,,3018000000.0,,,,,52218000000.0,7217000000.0,45001000000.0,218000000.0,54568000000.0,-17906000000.0,,12227000000.0,2036000000.0,557000000.0,4395000000.0,,,,4395000000.0,3686000000.0,3686000000.0,10674000000.0,-1830000000.0,-1515000000.0,-315000000.0,-7201000000.0,-7267000000.0,-305000000.0,,266000000.0,-8367000000.0,-794000000.0,-2868000000.0,185000000.0,-3053000000.0,-25000000.0,249000000.0,-274000000.0,-3758000000.0,-200000000.0,-1451000000.0,-1830000000.0,305000000.0,8844000000.0,8844000000.0,6994000000.0,1.489167835,6.297345133,-71000000.0,0.550032586,66000000.0,-305000000.0,703000000.0,703000000.0,,0.712604406,0.034641356,,0.663845299,13.69309978,4.50113731,3.842578394,228674000000.0,67840608777.0,302686000000.0,75.54825793,3.37075395,195184000000.0,47283000000.0,2350000000.0,,14703000000.0,22817000000.0,47111608777.0,1.434778013,28.86834416,,4.614065754,2.973248401,47111608777.0,4.219193292,,,6963000000.0,,-341000000.0,,,,,,,
2016-09-30,SAN.PA,quarterly,Q3,2016.0,EUR,9295000000.0,9295000000.0,2776000000.0,2776000000.0,6519000000.0,4017000000.0,2274000000.0,1221000000.0,2502000000.0,355000000.0,111000000.0,2147000000.0,460000000.0,1693000000.0,1645000000.0,1674000000.0,1674000000.0,2502000000.0,21.94925991,2099000000.0,2502000000.0,70.1344809,26.91769769,18.00968263,403000000.0,1288500000.0,1.299185099,1.313930927,1288500000.0,1.299185099,1.313930927,,244000000.0,17000000.0,261000000.0,522000000.0,,48000000.0,10000000.0,38000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205080111.8,,,,,,,,,,,7.213814513,1.941792782,1.941792782,,,,,,64244610000.0,,,,64244610000.0,32361000000.0,7103000000.0,7103000000.0,429107475.5,429107475.5,64244610000.0,1.985247984,9.044714909,9.044714909,149.7168277,149.7168277,64244610000.0,49.86,,,,,-29000000.0,,,,,,,
2016-09-30,SAP.DE,quarterly,Q3,2016.0,EUR,5375000000.0,5375000000.0,1649000000.0,1649000000.0,3726000000.0,2625000000.0,1855000000.0,766000000.0,1101000000.0,88000000.0,42000000.0,1013000000.0,288000000.0,725000000.0,735000000.0,730000000.0,730000000.0,1418000000.0,28.68410129,1101000000.0,1101000000.0,69.32093023,20.48372093,13.58139535,317000000.0,1198000000.0,0.609348915,0.605175292,1199000000.0,0.608840701,0.604670559,,46000000.0,32000000.0,78000000.0,4000000.0,,-10000000.0,,-10000000.0,4613000000.0,4112000000.0,501000000.0,5124000000.0,4824000000.0,,300000000.0,,,637000000.0,10374000000.0,,,1411000000.0,1411000000.0,29816000000.0,26006000000.0,22276000000.0,3730000000.0,3810000000.0,31227000000.0,41601000000.0,6317000000.0,2944000000.0,8949000000.0,7248000000.0,,1640000000.0,482000000.0,1158000000.0,8888000000.0,17837000000.0,23742000000.0,23764000000.0,41601000000.0,1198200000.0,-4112000000.0,-17.30348426,-14.37640269,1.159235669,17.42022671,,,,,,1363000000.0,1114000000.0,249000000.0,,1269000000.0,,3373000000.0,1794000000.0,1229000000.0,565000000.0,1101000000.0,20785000000.0,,,22000000.0,726000000.0,317000000.0,38000000.0,,288000000.0,,-250000000.0,-374000000.0,-1132000000.0,707000000.0,-260000000.0,,-260000000.0,-90000000.0,-239000000.0,-38000000.0,,15000000.0,-373000000.0,,-450000000.0,400000000.0,-850000000.0,9000000.0,9000000.0,,-441000000.0,15000000.0,-107000000.0,-260000000.0,38000000.0,447000000.0,502824284.3,257000000.0,16.68561424,0.968493151,,0.37312187,149000000.0,-38000000.0,,,,4.486644407,1.183639399,0.91903172,0.59015025,3.850584307,-1.871452421,18.37562604,8517000000.0,89151720000.0,30553000000.0,27.87614964,0.095533771,89723860000.0,21681000000.0,6219000000.0,4963000000.0,4038290721.0,5128290721.0,85225720000.0,4.11197454,14.33537868,17.96327221,22.07659779,17.38429525,85296860000.0,74.41712855,,,,,5000000.0,176000000.0,582000000.0,,,,,
2016-09-30,SHEL.L,quarterly,Q3,2016.0,USD,61855000000.0,61855000000.0,56479000000.0,56479000000.0,5376000000.0,3652000000.0,2856000000.0,248000000.0,1724000000.0,-135000000.0,-828000000.0,1859000000.0,425000000.0,1434000000.0,1316000000.0,1375000000.0,1375000000.0,1724000000.0,-0.706260739,-4467000000.0,1724000000.0,8.691294156,2.787163528,2.222940749,6191000000.0,8054300000.0,0.170716263,0.178041543,8107700000.0,0.169591869,0.176868902,0.330258371,693000000.0,255000000.0,948000000.0,548000000.0,,118000000.0,,118000000.0,19984000000.0,19984000000.0,,,38654000000.0,,-38654000000.0,20562000000.0,20562000000.0,46552000000.0,87098000000.0,,,,,332550000000.0,23871000000.0,,23871000000.0,308679000000.0,332550000000.0,419648000000.0,63745000000.0,63745000000.0,74937000000.0,86637000000.0,,69345000000.0,,51673000000.0,155982000000.0,230919000000.0,186886000000.0,188729000000.0,419648000000.0,8115441175.0,-19984000000.0,-10.58872775,41.6542649,1.162282984,20.27631972,,,,,,,42111000000.0,8454000000.0,-50565000000.0,11192000000.0,,,917000000.0,679000000.0,238000000.0,740000000.0,176170000000.0,,,1843000000.0,1434000000.0,,6316000000.0,,1005000000.0,,5311000000.0,742000000.0,742000000.0,8492000000.0,,,,,,-140000000.0,115000000.0,-5232000000.0,-5168000000.0,-2660000000.0,7777000000.0,8219000000.0,-442000000.0,13000000.0,13000000.0,,1359000000.0,79000000.0,4683000000.0,,140000000.0,8492000000.0,9223270576.0,16473000000.0,762.3283894,6.176,-3771000000.0,1.054343643,,-255000000.0,204000000.0,204000000.0,,7.679748706,0.214047155,0.214047155,1.054343643,2.481159132,20.46832127,21.95709124,97829000000.0,13978200000000.0,276521000000.0,35.37850651,0.00699869,14070300000000.0,226970000000.0,-1603000000.0,-1603000000.0,19298652367.0,19298652367.0,145000000.0,61.5860591,,,724.3090122,724.3090122,13990600000000.0,1735.493815,,,17672000000.0,,-59000000.0,,,,,,,
2016-09-30,SIE.DE,quarterly,Q4,2016.0,EUR,21953000000.0,21953000000.0,15731000000.0,15731000000.0,6222000000.0,4609000000.0,3029000000.0,1322000000.0,1613000000.0,-159000000.0,-71000000.0,1772000000.0,591000000.0,1181000000.0,1129000000.0,1152000000.0,1152000000.0,1613000000.0,8.96363819,871000000.0,1613000000.0,28.34236779,7.347515146,5.247574363,742000000.0,,,,,,,,-88000000.0,336000000.0,248000000.0,258000000.0,,52000000.0,-6000000.0,58000000.0,18697000000.0,10604000000.0,8093000000.0,,16506000000.0,,-16506000000.0,12615000000.0,2586000000.0,26236000000.0,57548000000.0,10156000000.0,25717000000.0,,,60221000000.0,31901000000.0,24159000000.0,7742000000.0,28320000000.0,70377000000.0,127924000000.0,39122000000.0,39122000000.0,45328000000.0,24761000000.0,24639000000.0,22836000000.0,,9141000000.0,47597000000.0,92925000000.0,34394000000.0,34999000000.0,127924000000.0,808278318.0,20226000000.0,57.79022258,3.226310363,1.26959054,115.1613316,2487000000.0,4281000000.0,3261000000.0,,15561000000.0,,8052000000.0,2085000000.0,-10137000000.0,6206000000.0,6191000000.0,,8440000000.0,2550000000.0,5890000000.0,3605000000.0,27638000000.0,,,605000000.0,1182000000.0,,1264000000.0,,591000000.0,,673000000.0,1941000000.0,798000000.0,4387000000.0,-817000000.0,,-817000000.0,-186000000.0,-499000000.0,-11000000.0,-1000000.0,-1218000000.0,-2232000000.0,,3521000000.0,5300000000.0,-1779000000.0,-101000000.0,,-101000000.0,2081000000.0,,4236000000.0,-817000000.0,11000000.0,3570000000.0,3735286682.0,7908000000.0,3.288798391,3.808159722,-1339000000.0,,313000000.0,-10000000.0,,,,,,,,,,,30967000000.0,12875000000.0,61760000000.0,50.14086788,2.405203883,20968000000.0,79644000000.0,7139000000.0,7139000000.0,7731694836.0,10263694836.0,,0.161656873,1.803473876,1.803473876,1.665223508,1.254421551,,,15000000.0,123000000.0,13695000000.0,138000000.0,-23000000.0,165000000.0,,,,,978000000.0,
2016-09-30,TTE.PA,quarterly,Q3,2016.0,USD,31825000000.0,31825000000.0,24159000000.0,24159000000.0,7666000000.0,5743000000.0,,,1923000000.0,-308000000.0,-581000000.0,2231000000.0,251000000.0,1980000000.0,1928000000.0,1954000000.0,1954000000.0,5220000000.0,13.90028375,1923000000.0,1923000000.0,24.08798115,6.042419482,6.13982718,3297000000.0,2473417722.0,0.79,0.800511771,2473417722.0,0.79,0.800511771,,273000000.0,,273000000.0,5743000000.0,,52000000.0,,52000000.0,26556000000.0,24801000000.0,1755000000.0,11501000000.0,11501000000.0,,,14635000000.0,14635000000.0,15972000000.0,68664000000.0,,,22435000000.0,22435000000.0,138406000000.0,14916000000.0,,14916000000.0,123490000000.0,160841000000.0,229505000000.0,905000000.0,905000000.0,50982000000.0,44450000000.0,44450000000.0,32957000000.0,11390000000.0,21567000000.0,77407000000.0,128389000000.0,98168000000.0,101116000000.0,229505000000.0,2393108888.0,33032000000.0,32.66743146,40.16981299,1.346828292,15.7368822,,,,,,36694000000.0,19799000000.0,,16895000000.0,13383000000.0,13383000000.0,,114038000000.0,7849000000.0,106189000000.0,4422000000.0,,-11448000000.0,,2948000000.0,1980000000.0,3297000000.0,-802000000.0,,,,-802000000.0,265000000.0,265000000.0,4740000000.0,-4124000000.0,,-4124000000.0,34000000.0,,-942000000.0,177000000.0,23000000.0,-5009000000.0,,3127000000.0,3127000000.0,,,,,2402000000.0,15000000.0,2133000000.0,-4124000000.0,942000000.0,616000000.0,858285970.4,7867000000.0,1.81198979,2.425793245,-725000000.0,0.249048106,34000000.0,-1119000000.0,,,,12.86681167,2.110440122,0.777466735,1.916376663,10.7365609,34.85056294,3.173341862,57833000000.0,105997000000.0,68630000000.0,84.26781291,0.545612011,107752000000.0,123350000000.0,17146000000.0,-525000000.0,15267021403.0,39469021403.0,71771566938.0,0.8593155,6.181999705,,6.942845244,2.685563593,71771566938.0,42.85429266,,,,,-26000000.0,,,,,,,
2016-09-30,VOW3.DE,quarterly,Q3,2016.0,EUR,51997000000.0,51997000000.0,42061000000.0,42061000000.0,9936000000.0,6627000000.0,7005000000.0,,3309000000.0,-39000000.0,-911000000.0,3348000000.0,1012000000.0,2336000000.0,2331000000.0,2334000000.0,2334000000.0,3309000000.0,2.145932823,-1784000000.0,3309000000.0,19.10879474,6.363828682,4.488720503,5093000000.0,501300000.0,4.655894674,4.659884301,501300000.0,4.655894674,4.659884301,0.173548773,872000000.0,,872000000.0,-378000000.0,,5000000.0,,5000000.0,43860000000.0,27010000000.0,16850000000.0,,60013000000.0,,-60013000000.0,37749000000.0,4607000000.0,79608000000.0,161217000000.0,87399000000.0,87399000000.0,,,155274000000.0,62087000000.0,,62087000000.0,93187000000.0,242673000000.0,403890000000.0,109700000000.0,109700000000.0,161444000000.0,63936000000.0,63936000000.0,87658000000.0,,50984000000.0,151594000000.0,313038000000.0,90633000000.0,90852000000.0,403890000000.0,501295263.0,88670000000.0,97.59829173,8.415666334,0.99859394,133.2277769,4486000000.0,4238000000.0,24419000000.0,-1000000.0,,,21878000000.0,,-21878000000.0,51744000000.0,51744000000.0,,,,,,,,,219000000.0,3349000000.0,,4020000000.0,,-496000000.0,,4516000000.0,-2101000000.0,-1677000000.0,5268000000.0,-3378000000.0,,-3378000000.0,-2924000000.0,-1941000000.0,-57000000.0,-57000000.0,-1500000000.0,-7859000000.0,-87000000.0,-2063000000.0,1960000000.0,-4023000000.0,,,,-62000000.0,-41000000.0,-2653000000.0,-3378000000.0,57000000.0,1890000000.0,2498420550.0,3205000000.0,0.893975089,2.257069409,2088000000.0,3.770197487,-983000000.0,,,,,103.7243168,6.600837822,6.600837822,10.50867744,87.49251945,57.38080989,,115680000000.0,108213000000.0,115899000000.0,99.81104237,1.069004697,125063000000.0,212961000000.0,4570000000.0,4570000000.0,14430445565.0,33607445565.0,36173808000.0,0.508134391,23.67895142,23.67895142,7.498923544,3.219905773,36173808000.0,215.8643686,,,36674000000.0,,-3000000.0,-63000000.0,,,,,-361000000.0,
2016-12-31,ABI.BR,quarterly,Q4,2016.0,USD,14202000000.0,14202000000.0,5408000000.0,5408000000.0,8795000000.0,5003000000.0,4811000000.0,,3792000000.0,2298000000.0,374000000.0,1494000000.0,554000000.0,940000000.0,-191000000.0,399000000.0,399000000.0,3792000000.0,28.33446844,3792000000.0,3792000000.0,61.92085622,26.70046472,2.809463456,,,,,,,,,1924000000.0,,1924000000.0,192000000.0,,1131000000.0,,1131000000.0,14238000000.0,8579000000.0,5659000000.0,7148000000.0,4523000000.0,85000000.0,2540000000.0,3800000000.0,,17831000000.0,43017000000.0,26219000000.0,44352000000.0,4406000000.0,4406000000.0,182944000000.0,180654000000.0,135864000000.0,44790000000.0,2290000000.0,213569000000.0,256586000000.0,6329000000.0,6277000000.0,40369000000.0,113941000000.0,113733000000.0,20851000000.0,15082000000.0,5769000000.0,134792000000.0,175161000000.0,71339000000.0,81425000000.0,256586000000.0,1934241973.0,113930000000.0,139.9201719,-130.6813991,1.065594887,-150.4064217,2119000000.0,391000000.0,1290000000.0,,18133000000.0,25238000000.0,14071000000.0,6595000000.0,4572000000.0,8802000000.0,8776000000.0,52000000.0,19356000000.0,1736000000.0,17620000000.0,8980000000.0,28214000000.0,32749000000.0,,10086000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210548862.0,,,,,,,,,,,,,,,,,,122743000000.0,118591000000.0,162779000000.0,75.40468979,1.035011089,124250000000.0,45517000000.0,12897000000.0,12897000000.0,2202217871.0,2202217871.0,,2.60542215,9.195239203,9.195239203,53.85071184,53.85071184,,,26000000.0,208000000.0,,234000000.0,-590000000.0,,,,,,,
2016-12-31,AIR.PA,quarterly,Q4,2016.0,EUR,23876000000.0,23876000000.0,22378000000.0,22378000000.0,1498000000.0,1783000000.0,828000000.0,955000000.0,-285000000.0,438000000.0,366000000.0,-723000000.0,87000000.0,-810000000.0,-822000000.0,-816000000.0,-816000000.0,-285000000.0,-0.644327961,-999000000.0,-285000000.0,6.274082761,-1.193667281,-3.417657899,714000000.0,,,,,,,,72000000.0,61000000.0,133000000.0,,,12000000.0,,12000000.0,12698000000.0,10143000000.0,2555000000.0,,8101000000.0,,-8101000000.0,26533000000.0,,16498000000.0,55729000000.0,16913000000.0,36180000000.0,,,38491000000.0,12068000000.0,9425000000.0,2643000000.0,26423000000.0,55404000000.0,111133000000.0,55429000000.0,55429000000.0,56127000000.0,8791000000.0,8417000000.0,42563000000.0,,42563000000.0,51354000000.0,107481000000.0,3657000000.0,3652000000.0,111133000000.0,772728699.0,-1043000000.0,-28.55969332,-8.495432292,0.992908939,130.2637969,3288000000.0,27304000000.0,3374000000.0,-7433000000.0,19267000000.0,,12532000000.0,2173000000.0,-14705000000.0,698000000.0,683000000.0,,3518000000.0,773000000.0,2745000000.0,3000000.0,4987000000.0,,,-5000000.0,-810000000.0,,2390000000.0,,508000000.0,,1882000000.0,4821000000.0,4821000000.0,6401000000.0,-1070000000.0,-1070000000.0,,2028000000.0,,-109000000.0,80000000.0,-2071000000.0,-1222000000.0,,875000000.0,875000000.0,,,,,-846000000.0,112000000.0,4333000000.0,-1070000000.0,109000000.0,5331000000.0,,6206000000.0,4.978875905,-7.844362745,-1721000000.0,,2028000000.0,-189000000.0,,,,,,,,,,,9489000000.0,-3214000000.0,15244000000.0,62.24744162,-2.952395769,-659000000.0,66581000000.0,-429000000.0,-429000000.0,5270226141.0,7767226141.0,,,,,,,,,15000000.0,374000000.0,,389000000.0,-6000000.0,,,,,,,
2016-12-31,ALV.DE,quarterly,Q4,2016.0,EUR,15114000000.0,15114000000.0,,,,,,,,-4881000000.0,-4881000000.0,4881000000.0,,1839000000.0,1675000000.0,1757000000.0,1757000000.0,,,,,100.0,,11.62498346,,,,,,,,,,,,,,164000000.0,,164000000.0,530430000000.0,14463000000.0,515967000000.0,,17404000000.0,,-17404000000.0,,,-530430000000.0,,9537000000.0,18527000000.0,534537000000.0,534537000000.0,-544074000000.0,13752000000.0,12372000000.0,1380000000.0,-557826000000.0,,883809000000.0,,,,30143000000.0,30143000000.0,-30143000000.0,,-42526000000.0,,813674000000.0,67083000000.0,70135000000.0,883809000000.0,455067737.0,15680000000.0,22.35688315,6.480380021,,,,,,,8990000000.0,,8269000000.0,3287000000.0,-11556000000.0,,,,28928000000.0,1170000000.0,27758000000.0,157000000.0,27244000000.0,,,3052000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30143000000.0,-497235000000.0,61609000000.0,48.92629324,-0.060621235,18732000000.0,95560000000.0,,,536357918.5,536357918.5,,,,,,,,,,,12383000000.0,,-82000000.0,,,,,,,
2016-12-31,ASML.AS,quarterly,Q4,2016.0,EUR,1907400000.0,1907400000.0,1006800000.0,1006800000.0,900600000.0,394200000.0,106800000.0,287400000.0,506400000.0,-98300000.0,-98300000.0,604700000.0,80500000.0,524200000.0,524200000.0,524200000.0,524200000.0,609500000.0,28.26867605,506400000.0,506400000.0,47.21610569,26.54922932,27.48243682,103100000.0,427100000.0,1.227347225,1.227347225,429200000.0,1.221342032,1.221342032,,,,,,,,,,4056900000.0,2906900000.0,1150000000.0,1220800000.0,700200000.0,,520600000.0,2780900000.0,,498800000.0,8557400000.0,1687200000.0,3302900000.0,,,6961300000.0,6196900000.0,4873900000.0,1323000000.0,764400000.0,8648500000.0,17205900000.0,1800000.0,1800000.0,3280600000.0,3071800000.0,3071800000.0,1033100000.0,396900000.0,636200000.0,4104900000.0,7385500000.0,9820400000.0,9820400000.0,17205900000.0,429941232.0,412600000.0,4.201458189,32.91397947,2.608486253,249.2643411,674700000.0,1415500000.0,1073400000.0,-382700000.0,1615700000.0,3031100000.0,593200000.0,201900000.0,2236000000.0,247700000.0,247700000.0,,3732900000.0,39400000.0,3693500000.0,796200000.0,6282500000.0,601200000.0,,,610100000.0,103100000.0,13800000.0,12000000.0,-12700000.0,1200000.0,13300000.0,466300000.0,466300000.0,1193300000.0,-96800000.0,-95900000.0,-900000.0,240600000.0,-1059400000.0,-2641300000.0,,-200000.0,-2497700000.0,,744700000.0,745900000.0,-1200000.0,548300000.0,548300000.0,,1293300000.0,5000000.0,-11100000.0,-96800000.0,2641300000.0,1096500000.0,1096500000.0,1842100000.0,21.73758845,2.276421213,300000.0,2.567314446,1300000000.0,-2641300000.0,,,,4.465933037,1.427066261,1.185670803,2.79395926,9.498712245,8.483961601,14.80191993,3319500000.0,41357576000.0,9641400000.0,34.42964715,0.080263408,42714552000.0,6794800000.0,1920800000.0,1563900000.0,1665900000.0,1939000000.0,42094976000.0,6.086650968,21.53143274,26.44515378,24.82596554,21.32933265,42301952000.0,96.83347225,,,,,,,,,,,,
2016-12-31,BNP.PA,quarterly,Q4,2016.0,EUR,18283000000.0,18283000000.0,,,,15082000000.0,,,2262000000.0,-5000000.0,-5000000.0,2267000000.0,721000000.0,1546000000.0,1338000000.0,1442000000.0,1442000000.0,2262000000.0,19.65295771,2262000000.0,2262000000.0,100.0,12.37214899,7.887108243,,,,,,,,,,,,15082000000.0,-17344000000.0,208000000.0,,208000000.0,229869000000.0,229869000000.0,,31240000000.0,,,31240000000.0,,,-261109000000.0,,22523000000.0,35561000000.0,842851000000.0,842851000000.0,-865374000000.0,13455000000.0,10216000000.0,3239000000.0,-878829000000.0,,2076960000000.0,,,,290251000000.0,,-290251000000.0,,-290251000000.0,,1971740000000.0,100665000000.0,105220000000.0,2076960000000.0,1246102617.0,-229869000000.0,-218.4651207,4.447047352,,,,,,,13038000000.0,,25740000000.0,920000000.0,-26660000000.0,,,,26948000000.0,26948000000.0,,,59118000000.0,,,4555000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290251000000.0,64937000000.0,380872000000.0,76.20696717,4.469732202,64937000000.0,54806000000.0,10771000000.0,10771000000.0,,,,1.184852024,6.028873828,6.028873828,,,,,,,,,-104000000.0,,,,,,,
2016-12-31,ENI.MI,quarterly,Q4,2016.0,EUR,15807000000.0,15807000000.0,14311000000.0,14311000000.0,1496000000.0,647000000.0,741000000.0,,849000000.0,-187000000.0,-141000000.0,1036000000.0,695000000.0,341000000.0,339000000.0,340000000.0,340000000.0,2814000000.0,15.53028944,849000000.0,849000000.0,9.464161447,5.371038148,2.150945784,1965000000.0,3601100000.0,0.094415595,0.094693288,3601100000.0,0.094415595,0.094693288,0.009163867,-46000000.0,1898000000.0,1852000000.0,-94000000.0,,2000000.0,,2000000.0,12078000000.0,5674000000.0,6404000000.0,18665000000.0,11186000000.0,,7479000000.0,4637000000.0,69000000.0,2605000000.0,37985000000.0,70793000000.0,197272000000.0,4371000000.0,4371000000.0,11396000000.0,3269000000.0,1320000000.0,1949000000.0,8127000000.0,86560000000.0,124545000000.0,3125000000.0,2599000000.0,27696000000.0,20564000000.0,20564000000.0,23199000000.0,6932000000.0,16267000000.0,43763000000.0,71459000000.0,53037000000.0,53086000000.0,124545000000.0,3634185330.0,21245000000.0,40.0199676,41.07737722,1.371497689,37.63144739,2588000000.0,111000000.0,1869000000.0,,126479000000.0,17896000000.0,11038000000.0,1719000000.0,5139000000.0,6675000000.0,6355000000.0,526000000.0,8010000000.0,4005000000.0,4005000000.0,581000000.0,-1464000000.0,51077000000.0,,49000000.0,341000000.0,1965000000.0,-513000000.0,,695000000.0,-444000000.0,-764000000.0,1455000000.0,421000000.0,3248000000.0,-2250000000.0,-2185000000.0,-65000000.0,-29000000.0,-59000000.0,,,705000000.0,-1567000000.0,-33000000.0,129000000.0,272000000.0,-143000000.0,,,,-831000000.0,26000000.0,850000000.0,-2250000000.0,,998000000.0,1607586873.0,1199000000.0,2.396223,9.552941176,-927000000.0,0.277137541,30000000.0,,7000000.0,7000000.0,,4.3894921,0.781427897,0.235761295,0.901946627,3.353975174,13.83382855,0.705617728,27239000000.0,49672527000.0,29829000000.0,91.31717456,0.548371537,56076527000.0,55762000000.0,8660000000.0,1101000000.0,13094580357.0,19847580357.0,34462527000.0,0.890795291,5.735857621,45.11582834,3.793365319,2.502699377,34462527000.0,13.79370942,,,,,-1000000.0,-648000000.0,1827000000.0,,,,-145000000.0,
