date,ticker,period,period_label,fiscal_year,currency,is_sales_revenue_turnover,is_sales_and_services_revenues,is_cogs,is_cog_and_services_sold,is_gross_profit,is_operating_expn,is_other_operating_expenses,is_oper_income,is_nonop_income_loss,is_net_interest_expense,is_int_expense,is_other_nonop_income_loss,is_pretax_income,is_inc_tax_exp,is_inc_bef_xo_item,is_xo_gl_net_of_tax,is_extraord_items_and_acctg_chng,is_ni_including_minority_int_ratio,is_min_noncontrol_interest_credits,is_net_income,is_earn_for_common,is_avg_num_sh_for_eps,eps,eps_cont_ops,is_sh_for_diluted_eps,diluted_eps,dil_eps_cont_ops,ebitda,ebitda_margin,ebita,ebit,gross_margin,oper_margin,profit_margin,is_discontinued_operations,bs_c_and_ce_and_sti_detailed,bs_cash_near_cash_item,bs_mkt_sec_other_st_invest,bs_accts_rec_excl_notes_rec,bs_other_current_receivable,bs_inventories,bs_invtry_raw_materials,bs_invtry_in_progress,bs_invtry_finished_goods,bs_other_inv,bs_other_current_assets_detailed,bs_cur_asset_report,bs_net_fix_asset,bs_gross_fix_asset,bs_accum_depr,bs_other_assets_def_chrg_other,bs_disclosed_intangibles,bs_goodwill,bs_other_intangible_assets_detailed,bs_other_noncurrent_assets_detailed,bs_tot_non_cur_asset,bs_tot_asset,bs_acct_payable,bs_accrual,bs_st_borrow,bs_short_term_debt_detailed,bs_st_capital_lease_obligations,bs_other_current_liabs_sub_detailed,bs_other_current_liabs_detailed,bs_cur_liab,bs_lt_borrow,bs_long_term_borrowings_detailed,bs_lt_capital_lease_obligations,bs_other_noncur_liabs_sub_detailed,bs_other_noncurrent_liabs_detailed,bs_non_cur_liab,bs_tot_liab,bs_sh_cap_and_apic,bs_common_stock,bs_add_paid_in_cap,bs_pure_retained_earnings,bs_eqty_bef_minority_int_detailed,bs_minority_noncontrolling_interest,bs_total_equity,bs_tot_liab_and_eqy,bs_sh_out,bs_total_capital_leases,net_debt,net_debt_to_shrhldr_eqty,tce_ratio,cur_ratio,cash_conversion_cycle,cf_free_cash_flow_firm,revenue_per_sh,ebitda_per_sh,oper_inc_per_sh,cash_st_investments_per_sh,book_val_per_sh,tang_book_val_per_sh,market_cap,enterprise_value,ev_to_ttm_sales,ev_to_ttm_ebitda,ev_to_ttm_ebit,ev_to_ttm_cash_flow_firm,ev_to_ttm_free_cash_flow_firm,diluted_mkt_cap,diluted_ev,ev_to_sh_out,ttm_net_sales,ttm_ebitda,ttm_oper_inc,ttm_cash_flow_firm,ttm_free_cash_flow_firm,short_and_long_term_debt,bs_tot_cap,tot_debt_to_tot_cap,total_debt_to_ev,is_sg_and_a_expense,is_int_income,div_per_shr,is_depr_exp,bs_taxes_payable,bs_pension_liabilities,cf_net_inc,cf_non_cash_items_detailed,cf_def_inc_tax,cf_other_non_cash_adj_less_detailed,cf_chng_non_cash_work_cap,cf_acct_rcv_unbilled_rev,cf_change_in_inventories,cf_inc_dec_in_ot_op_ast_liab_detail,cf_cash_from_oper,cf_disp_fxd_and_intangibles_detailed,cf_disposal_of_fixed_prod_assets,cf_acquis_fxd_and_intang_detailed,cf_purchase_of_fixed_prod_assets,cf_acquisition_of_intang_assets,cf_net_chg_in_lt_invest_detailed,cf_decr_invest,cf_incr_invest,cf_other_investing_act_detailed,cf_cash_from_inv_act,cf_dvd_paid,cf_other_financing_act_excl_fx,cf_cash_from_fin_act,cf_effect_foreign_exchanges,cf_net_chng_cash,cf_cap_expenditures,cf_free_cash_flow,free_cash_flow_equity,free_cash_flow_per_sh,pr_to_free_cash_flow,cash_flow_to_net_inc,cf_proc_fr_repurch_eqty_detailed,cf_decr_cap_stock,cf_nt_csh_proc_pymt_debt,cf_pymt_debt_and_capital_lease,cf_nt_csh_rcvd_pd_for_acquis_div,cf_cash_for_acquis_subsidiaries,cf_net_cash_paid_for_aquis,cf_proc_debt_and_capital_lease,cash_flow_per_sh,bs_acct_note_rcv,bs_loans_receivable,bs_lt_invest,bs_long_term_investments,bs_acct_payable_and_accruals_detailed,bs_st_deferred_revenue,bs_accrued_liabilities,bs_other_ins_res_to_shrhldr_eqy,bs_deferred_tax_liabs_st,cf_depr_amort,cf_stock_based_compensation,cf_change_in_prepaid_assets,cf_change_in_accounts_payable,cf_asset_impairment_charge,cf_incr_cap_stock,cf_net_cash_discontinued_ops_inv,bs_amt_of_tsy_stock,is_other_oper_income,bs_invtry_adj,cf_cash_for_divestitures,is_operating_expenses_r_and_d,bs_pfd_eqty_and_hybrid_cptl
2020-03-31,SUNPHARMA.NS,quarterly,Q4,2020,INR,80780300000.0,80780300000.0,35456300000.0,35456300000.0,45324000000.0,35938600000.0,35938600000.0,9385400000.0,3611000000.0,396000000.0,396000000.0,3215000000.0,5774400000.0,830900000.0,4927600000.0,1858400000.0,1858400000.0,3069200000.0,-929200000.0,3998400000.0,3998400000.0,,,,,,,9385400000.0,15.25192288238546,3631600000.0,9385400000.0,56.10773913936938,11.618426769893157,4.9497216524325856,,109398000000.0,56766100000.0,52631900000.0,94212400000.0,-94212400000.0,78749900000.0,29885500000.0,15890800000.0,32973600000.0,,128393700000.0,316541600000.0,116753000000.0,195920900000.0,79167900000.0,249230000000.0,128409100000.0,64814600000.0,63594500000.0,120820900000.0,365983000000.0,682524600000.0,35836400000.0,-35836400000.0,62859600000.0,61932400000.0,927200000.0,94204700000.0,92184400000.0,157064300000.0,20289200000.0,17776100000.0,2513100000.0,13924200000.0,13924200000.0,34213400000.0,191277700000.0,14280900000.0,2399300000.0,11881600000.0,353200500000.0,452644500000.0,38602400000.0,491246900000.0,682524600000.0,2399334970.0,3440300000.0,22942400000.0,4.67023812262225,65.48053609761864,2.015363134716164,243.14903283885653,339018079.8004987,,,,,,,,12353200000.0,0.0382154216048979,0.2505613351155427,0.2505613351155427,,,,64985100000.0,,323251700000.0,49302100000.0,49302100000.0,-2774323799.8753114,-2774323799.8753114,83148800000.0,477351000000.0,17.418796650682623,6.7309523038564905,,,,5753800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020300000.0,,,,,,,,,,,,,
2020-03-31,TATAMOTORS.NS,quarterly,Q3,2020,INR,627801500000.0,627801500000.0,422353100000.0,422353100000.0,205448400000.0,295002100000.0,282137500000.0,-89553700000.0,7115600000.0,19647900000.0,19647900000.0,-12532300000.0,-96669300000.0,3275000000.0,-91869300000.0,610000000.0,610000000.0,-92479300000.0,-305000000.0,-92174300000.0,-92174300000.0,,,,,,,-89553700000.0,-9.01463559533986,-141080100000.0,-89553700000.0,32.72505720359062,-14.26465212332242,-14.682077057796134,,441840600000.0,184678000000.0,257162600000.0,111726900000.0,-111726900000.0,374527800000.0,32776100000.0,45502900000.0,296248800000.0,,379467300000.0,1195835700000.0,881552300000.0,1740252800000.0,858700500000.0,1063414100000.0,669224800000.0,7770600000.0,661454200000.0,394189300000.0,1944966400000.0,3140802100000.0,733385200000.0,-780351200000.0,363090800000.0,354949000000.0,8141800000.0,1034307700000.0,1034307700000.0,1397398500000.0,884677500000.0,833048100000.0,51629400000.0,260691400000.0,256516700000.0,1145368900000.0,2542767400000.0,307114700000.0,7195400000.0,299919300000.0,,589801200000.0,8233500000.0,598034700000.0,3140802100000.0,3597476790.0,59771200000.0,1003319100000.0,167.769378599603,-2.8803509402679817,0.8557585398867967,-16.990823294296945,,,,,,,,,814161200000.0,0.4180392106544521,,,15.673341030411008,15.462004138706396,,1071323800000.0,,1947571374286.6555,-175566462351.09454,-176029462351.09454,51945606135.94012,52655606135.94012,1247768300000.0,1263197200000.0,98.77858342307916,1.5325813856027528,,,,51526400000.0,46966000000.0,4174700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.120990250164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12864600000.0,
2020-03-31,TCS.NS,quarterly,Q4,2020,INR,399460000000.0,399460000000.0,209740000000.0,209740000000.0,189720000000.0,89080000000.0,53020000000.0,100640000000.0,-4480000000.0,-3870000000.0,2510000000.0,-610000000.0,105120000000.0,24190000000.0,80930000000.0,880000000.0,880000000.0,80050000000.0,-440000000.0,80490000000.0,80490000000.0,,,,,,,100640000000.0,24.67298294350394,91130000000.0,100640000000.0,47.49411705802834,25.19401191608672,20.14970209783208,,357210000000.0,86420000000.0,270790000000.0,305320000000.0,-305320000000.0,50000000.0,50000000.0,,,,545110000000.0,902370000000.0,198960000000.0,353990000000.0,155030000000.0,107660000000.0,19930000000.0,17100000000.0,2830000000.0,87730000000.0,306620000000.0,1208990000000.0,67400000000.0,-133260000000.0,12700000000.0,,12700000000.0,257900000000.0,257900000000.0,270600000000.0,69060000000.0,,69060000000.0,21840000000.0,17670000000.0,90900000000.0,361500000000.0,8060000000.0,3750000000.0,4310000000.0,788100000000.0,841260000000.0,6230000000.0,847490000000.0,1208990000000.0,3752384706.0,81760000000.0,-86420000000.0,-10.19717046808812,69.59783358283013,3.33470066518847,39.31133104433522,78462403919.33029,,,,,,,,-269220000000.0,,,,,,,1570000000.0,,1569490000000.0,387240000000.0,387240000000.0,325424477739.726,349474477739.726,81760000000.0,879840000000.0,9.292598654300782,-0.3036921476859074,36060000000.0,6380000000.0,,9510000000.0,65860000000.0,4170000000.0,80930000000.0,-950000000.0,24190000000.0,-25140000000.0,4360000000.0,-21610000000.0,20000000.0,25950000000.0,84340000000.0,400000000.0,400000000.0,-7810000000.0,-7210000000.0,-600000000.0,-50590000000.0,160100000000.0,-210690000000.0,83680000000.0,25680000000.0,-73120000000.0,-5250000000.0,-78370000000.0,2090000000.0,31650000000.0,-7810000000.0,76530000000.0,77530000000.0,,13.289246218052208,1.0478320288234564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,ULTRACEMCO.NS,quarterly,Q4,2020,INR,100967300000.0,100967300000.0,36051200000.0,36051200000.0,64916100000.0,47434800000.0,9975800000.0,17481300000.0,2861600000.0,4418700000.0,4418700000.0,-1557100000.0,14619700000.0,-17774200000.0,32393900000.0,-67600000.0,-67600000.0,32461500000.0,33800000.0,32427700000.0,32427700000.0,,,,,,,17481300000.0,15.779055219596962,10757700000.0,17481300000.0,64.29418237389729,17.31382338638351,32.11703194994815,,46518000000.0,1472300000.0,45045700000.0,23832200000.0,-23832200000.0,41833500000.0,25183600000.0,7973700000.0,7707400000.0,968800000.0,58862320000.0,147213820000.0,534442300000.0,625679600000.0,91237300000.0,110541000000.0,65001900000.0,62524900000.0,2477000000.0,45539100000.0,644983300000.0,792197120000.0,33628900000.0,-39640300000.0,47547300000.0,46513400000.0,1033900000.0,115864000000.0,115864000000.0,163411300000.0,184251300000.0,173675200000.0,10576100000.0,54021720000.0,54021720000.0,238273020000.0,401684320000.0,57472800000.0,2886300000.0,54586500000.0,59348900000.0,390437600000.0,75200000.0,390512800000.0,792197120000.0,288415505.0,11610000000.0,218716300000.0,56.007459934731976,44.762519203577824,0.9008790701744616,61.7635261559582,,,,,,,,,185355800000.0,0.4458784058956583,2.825761109840689,2.825761109840689,14.652936274212664,14.652936274212664,,230401500000.0,,415709300000.0,65595000000.0,65595000000.0,12649737672.455658,12649737672.455658,231798600000.0,294109000000.0,78.81384112692913,1.2505602738085346,37459000000.0,,,6723600000.0,6011400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842900000.0,,,,,
2020-06-30,ADANIPORTS.NS,quarterly,Q1,2021,INR,22926900000.0,22926900000.0,12015300000.0,12015300000.0,10911600000.0,1879500000.0,1879500000.0,9032100000.0,-397300000.0,4235300000.0,4235300000.0,-4632600000.0,9429400000.0,1851100000.0,7578300000.0,-3800000.0,-3800000.0,7582100000.0,1900000.0,7580200000.0,7580200000.0,2032225201.0,3.73000000013286,3.729065064379152,2032225201.0,3.73000000013286,3.729065064379152,9032100000.0,48.082087829340544,9032100000.0,9032100000.0,47.59300210669563,39.39520824882561,33.06247246684026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3403861750.482533,11.28167291140683,4.444438537400068,4.444438537400068,,,,681709943675.45,681709943675.45,6.64072833295943,13.811231235485453,13.811231235485453,194.5353785922061,194.5353785922061,681709943675.45,681709943675.45,335.45,102655900000.0,49359100000.0,49359100000.0,3504298028.506585,3504298028.506585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1665300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,BHARTIARTL.NS,quarterly,Q1,2021,INR,232903000000.0,232903000000.0,99740000000.0,99740000000.0,133163000000.0,105124000000.0,97846000000.0,28039000000.0,149132000000.0,34671000000.0,34671000000.0,114461000000.0,-121093000000.0,37022000000.0,-158115000000.0,8635000000.0,2432000000.0,-166750000000.0,-7419000000.0,-159331000000.0,-159331000000.0,5555182735.0,-28.6815047498163,-28.462610060297145,5555182735.0,-28.6815047498163,-28.462610060297145,28039000000.0,11.338069169127891,-43092000000.0,28039000000.0,57.17530474060016,12.038917489255184,-68.41088350085658,6203000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-121.1058602861354,,41.925353514046016,5.047358716634548,5.047358716634548,,,,2997854362942.75,2997854362942.75,3.350010853917401,29.54657273602679,29.54657273602679,24.76815412098723,13.686792285272125,2997854362942.75,2997854362942.75,539.65,894879000000.0,101462000000.0,101462000000.0,121036648443.7581,219032648443.7581,,,,,7278000000.0,,,71131000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.792720606460172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,HDFCBANK.NS,quarterly,Q1,2021,INR,210901000000.0,210901000000.0,,,,,-33010000000.0,,-93395100000.0,,,-93395100000.0,93395100000.0,23986300000.0,69408800000.0,272800000.0,272800000.0,69136000000.0,-136400000.0,69272400000.0,69272400000.0,5497809524.0,12.599999999563462,12.624809880554167,5497809524.0,12.599999999563462,12.624809880554167,,,,,100.0,,32.84593245171905,,1104540200000.0,1104540200000.0,,,,,,,,,-1104540200000.0,,,,,-3772587400000.0,,,,-3772587400000.0,,15962523500000.0,,,,,,,,,1596812300000.0,1596812300000.0,,-1596812300000.0,-1596812300000.0,,14120646100000.0,5490300000.0,5490300000.0,,,1835959700000.0,5917700000.0,1841877400000.0,15962523500000.0,5490278560.0,,492272100000.0,26.72664858149625,11.53876077300685,,,,38.3609143022031,,,200.9055052158988,0.998634088000463,335.020227957974,5625303726861.561,6123493526861.561,7.186786494133799,,,,,5625303726861.561,6123493526861.561,1113.8060531435683,852048900000.0,,,,,1596812300000.0,1608220300000.0,99.2906444471569,0.2607681861661745,33010000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3772587400000.0,3772587400000.0,,,,1830469400000.0,,,,,,,,,,,,,,
2020-06-30,HINDUNILVR.NS,quarterly,Q1,2021,INR,105720000000.0,105720000000.0,51640000000.0,51640000000.0,54080000000.0,29700000000.0,21700000000.0,24380000000.0,-40000000.0,310000000.0,310000000.0,-350000000.0,24420000000.0,5450000000.0,18970000000.0,-20000000.0,-20000000.0,18990000000.0,10000000.0,18980000000.0,18980000000.0,2349009901.0,8.079999999965944,8.075742887215698,2349009901.0,8.079999999965944,8.075742887215698,24380000000.0,22.23569533914361,21810000000.0,24380000000.0,51.153991676125614,23.060915626182368,17.95308361710178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240814905.8149058,45.00619599559533,10.378840885098509,10.378840885098509,,,,4744953019821.98,4744953019821.98,11.986745029233246,53.90766893685504,53.90766893685504,14228.741050414776,14228.741050414776,4744953019821.98,4744953019821.98,2019.98,395850000000.0,88020000000.0,88020000000.0,333476658.4766585,333476658.4766585,,,,,8000000000.0,,,2570000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,INFY.NS,quarterly,Q1,2021,USD,3121000000.0,3121000000.0,2071000000.0,2071000000.0,1050000000.0,329000000.0,38000000.0,721000000.0,-44000000.0,-44000000.0,6000000.0,,765000000.0,201000000.0,564000000.0,12000000.0,12000000.0,552000000.0,-6000000.0,558000000.0,558000000.0,4292307692.0,0.130000000009319,0.1313978494717848,4292307692.0,0.130000000009319,0.1313978494717848,821000000.0,25.38563933912772,721000000.0,721000000.0,33.643063120794615,23.101570009612303,17.87888497276514,,2891000000.0,2515000000.0,376000000.0,2487000000.0,1249000000.0,,,,,,1076000000.0,7723000000.0,2354000000.0,4168000000.0,1814000000.0,2056000000.0,956000000.0,711000000.0,245000000.0,1100000000.0,5314000000.0,13037000000.0,374000000.0,986000000.0,87000000.0,,87000000.0,1344000000.0,927000000.0,3429000000.0,512000000.0,,512000000.0,288000000.0,139000000.0,800000000.0,4229000000.0,663000000.0,332000000.0,331000000.0,11095000000.0,8747000000.0,61000000.0,8808000000.0,13037000000.0,4241345393.0,599000000.0,-2515000000.0,-28.553587647593098,64.99461965069116,2.252260134149898,53.08809643485342,732423529.4117647,0.7271146953926247,0.191272401447403,0.1679749104063064,0.6735304659981025,2.662204301266108,1.8293189965469048,37477300815.774994,35246300815.774994,2.759870081886696,10.871776932688151,12.441334562575006,12.733598421190568,12.48550995128577,37477300815.774994,35622300815.774994,8.211503774873135,12771000000.0,3242000000.0,2833000000.0,2767976470.5882354,2822976470.5882354,599000000.0,12087000000.0,4.955737569289319,0.0169946912480503,291000000.0,50000000.0,,100000000.0,638000000.0,17000000.0,564000000.0,123000000.0,201000000.0,-101000000.0,-4000000.0,-57000000.0,,52000000.0,783000000.0,,,-55000000.0,-55000000.0,,-119000000.0,953000000.0,-1072000000.0,-1000000.0,-195000000.0,,1000000.0,-18000000.0,16000000.0,570000000.0,-55000000.0,728000000.0,709000000.0,0.1696057347791832,13.19433812873866,1.403225806451613,,,-19000000.0,-19000000.0,-20000000.0,-20000000.0,20000000.0,,0.1824193548517863,3756000000.0,20000000.0,904000000.0,904000000.0,1998000000.0,417000000.0,132000000.0,536000000.0,,100000000.0,10000000.0,13000000.0,-12000000.0,13000000.0,,,,,,,,
2020-06-30,ITC.NS,quarterly,Q1,2021,INR,97220400000.0,97220400000.0,39954600000.0,39954600000.0,57265800000.0,32000100000.0,32000100000.0,25265700000.0,-9093100000.0,158200000.0,158200000.0,-9251300000.0,34358800000.0,8688100000.0,25627300000.0,1034600000.0,1034600000.0,24592700000.0,-517300000.0,25110000000.0,25110000000.0,12308823529.0,2.040000000068244,2.082026762315767,12308823529.0,2.040000000068244,2.082026762315767,25265700000.0,32.22741338965446,21075800000.0,25265700000.0,58.903069726106864,25.98806423343249,25.827912660305863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118196931.79040016,7.8984315414828625,2.052649462434258,2.052649462434258,,,,1930023529347.2,1930023529347.2,4.517166496390758,14.016534438475428,14.016534438475428,,,1930023529347.2,1930023529347.2,156.8,427264200000.0,137696200000.0,137696200000.0,-15215790.787221909,-15215790.787221909,,,,,,,,4189900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,LT.NS,quarterly,Q1,2021,INR,212599700000.0,212599700000.0,113369900000.0,113369900000.0,99229800000.0,89747400000.0,68229600000.0,9482400000.0,2785000000.0,10559000000.0,10559000000.0,-7774000000.0,6697400000.0,2080000000.0,3606000000.0,2982500000.0,2912000000.0,623500000.0,-2407900000.0,3031400000.0,3031400000.0,1403425926.0,2.159999999885993,2.569426667410732,1403425926.0,2.159999999885993,2.569426667410732,9482400000.0,10.239754312576862,2760100000.0,9482400000.0,46.6744779037788,4.460213255239777,1.425872190788604,70500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7279709529.070983,151.4862281374158,6.756608827247788,6.756608827247788,,,,1233583320435.48,1233583320435.48,0.907499841969213,8.862515781795532,8.862515781795532,,,1233583320435.48,1233583320435.48,878.98,1359320700000.0,139191100000.0,139191100000.0,-98784409681.36888,-98784409681.36888,,,,,21517800000.0,,,6722300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,MARUTI.NS,quarterly,Q1,2021,INR,36790000000.0,36790000000.0,29258000000.0,29258000000.0,7532000000.0,24024000000.0,24024000000.0,-16492000000.0,-12795000000.0,176000000.0,176000000.0,-12971000000.0,-3697000000.0,-1014000000.0,-2683000000.0,-28000000.0,-28000000.0,-2655000000.0,14000000.0,-2669000000.0,-2669000000.0,302080060.0,-8.835406084069236,-8.881751413847045,302080060.0,-8.835406084069236,-8.881751413847045,-16492000000.0,1.73865252700874,-24332000000.0,-16492000000.0,20.472954607230225,-44.82739874966023,-7.254688774123403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.78890589468236,-54.59479847825772,-54.59479847825772,,,,1693397379547.4,1693397379547.4,2.926669615487142,168.3297593983499,168.3297593983499,389.5529646136097,389.5529646136097,1693397379547.4,1693397379547.4,5605.79,578609000000.0,10060000000.0,10060000000.0,4347027319.448202,4347027319.448202,,,,,,,,7840000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,NTPC.NS,quarterly,Q1,2021,INR,261947600000.0,261947600000.0,134729200000.0,134729200000.0,127218400000.0,67108700000.0,67108700000.0,60109700000.0,25680400000.0,24652500000.0,24652500000.0,1027900000.0,34429300000.0,13865800000.0,20563500000.0,-7754900000.0,-7754900000.0,28318400000.0,-585500000.0,28903900000.0,28903900000.0,9898595890.0,2.920000000121229,2.0774158505424145,9898595890.0,2.920000000121229,2.0774158505424145,60109700000.0,21.80741424107144,30743300000.0,60109700000.0,48.5663544922725,22.94722303239274,11.0342297467127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14724135656.257896,26.463106779076725,6.072548133894978,6.072548133894978,,,,765656392091.5,765656392091.5,0.6852466084907759,3.1422643735551308,3.1422643735551308,,,765656392091.5,765656392091.5,77.35,1117344300000.0,243663900000.0,243663900000.0,-7522769947.109008,-7522769947.109008,,,,,,,,29366400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,RELIANCE.NS,quarterly,Q1,2021,INR,882530000000.0,882530000000.0,537720000000.0,537720000000.0,344810000000.0,239140000000.0,239140000000.0,105670000000.0,-29410000000.0,67350000000.0,67350000000.0,-96760000000.0,135080000000.0,2600000000.0,132480000000.0,300000000.0,300000000.0,132180000000.0,-150000000.0,132330000000.0,132330000000.0,12791686805.0,10.34500000017785,10.356726366081476,12828889966.0,10.315000000055344,10.326692360064476,105670000000.0,11.617418174795224,105670000000.0,105670000000.0,39.07062649428348,11.9735306448506,14.994391125514149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66053657092.093575,68.99246467284031,8.260833900240259,8.260833900240259,,,,9894881411139.7,9894881411139.7,1.8735408948304608,16.12699884467648,16.12699884467648,171.2223541404209,171.2223541404209,9923659544299.64,9923659544299.64,773.54,5281380000000.0,613560000000.0,613560000000.0,57789658720.758064,57789658720.758064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,SBIN.NS,quarterly,Q1,2021,INR,476830100000.0,476830100000.0,,,,322174400000.0,322174400000.0,,-72124500000.0,,,-72124500000.0,72124500000.0,20089600000.0,52674500000.0,9819000000.0,9819000000.0,42855500000.0,-4909500000.0,47765000000.0,47765000000.0,8928037383.0,5.350000000106406,5.899896891146339,8928037383.0,5.350000000106406,5.899896891146339,,,,,100.0,,10.017194803767632,,2643350500000.0,2643350500000.0,,,,,,,,,-2643350500000.0,,,,,-14234422100000.0,,,,-14234422100000.0,,43805803600000.0,,,,,,,,,3319048800000.0,,,-3319048800000.0,-3319048800000.0,,41103198200000.0,8924600000.0,8924600000.0,,,2615831400000.0,86774000000.0,2702605400000.0,43805803600000.0,8924611534.0,,-2643350500000.0,-97.80748976524652,6.169514488714915,,,,53.40816570816995,,,296.0729650430497,0.9996149900753614,302.7099108193777,1499642439222.51,2262114739222.51,1.13264179957184,,,,,1499642439222.51,2262114739222.51,253.37200575905223,1997202240000.0,,,,,3319048800000.0,3414747400000.0,97.1974910940704,1.4672327368950169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14234422100000.0,14234422100000.0,,,,,,,,,,,,,,-322174400000.0,,,,
2020-06-30,SUNPHARMA.NS,quarterly,Q1,2021,INR,74858200000.0,74858200000.0,19696000000.0,19696000000.0,55162200000.0,42477900000.0,42477900000.0,12684300000.0,34523300000.0,519500000.0,519500000.0,34003800000.0,-21839000000.0,2459100000.0,-24262300000.0,-15412600000.0,-15412600000.0,-8849700000.0,7706300000.0,-16556000000.0,-16556000000.0,2399420290.0,-6.899999999583232,-10.111734113909655,2399420290.0,-6.899999999583232,-10.111734113909655,12684300000.0,14.983476320919737,7725100000.0,12684300000.0,73.68892118699087,16.944436280861684,-22.11648156113826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.19845252288001,5.286401908354288,5.286401908354288,,,,1085689692819.2,1085689692819.2,3.440987448910661,22.965214314827588,22.965214314827588,322.2369887427856,322.2369887427856,1085689692819.2,1085689692819.2,452.48,315516900000.0,47275400000.0,47275400000.0,3369227403.2693806,3369227403.2693806,,,,,,,,4959200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,TATAMOTORS.NS,quarterly,Q1,2021,INR,314818600000.0,314818600000.0,199212400000.0,199212400000.0,115606200000.0,187235500000.0,176286300000.0,-71629300000.0,-9792000000.0,18768100000.0,18768100000.0,-28560100000.0,-61837300000.0,22004900000.0,-84439800000.0,-119800000.0,-119800000.0,-84320000000.0,59900000.0,-84379900000.0,-84379900000.0,3596756181.0,-23.459999998259544,-23.476653893321,3596756181.0,-23.459999998259544,-23.476653893321,-71629300000.0,-10.940761133225134,-127623000000.0,-71629300000.0,36.72152788939408,-22.75256290447896,-26.802704795714103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3358067137788939,,87.52847959587618,-19.91497237938576,-19.91497237938576,,,,350108246658.54004,350108246658.54004,0.1548167899247288,,,7.730981305638166,7.593815571700233,350108246658.54004,350108246658.54004,97.34000000000002,2261435900000.0,-247418300000.0,-247881300000.0,45286391574.01762,46104391574.01762,,,,,,,,55993700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.576982117633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10949200000.0,
