date,ticker,period,period_label,fiscal_year,currency,is_sales_revenue_turnover,is_sales_and_services_revenues,is_other_oper_income,is_operating_expn,is_sg_and_a_expense,is_other_operating_expenses,is_nonop_income_loss,is_other_nonop_income_loss,is_pretax_income,is_inc_tax_exp,is_inc_bef_xo_item,is_xo_gl_net_of_tax,is_extraord_items_and_acctg_chng,is_ni_including_minority_int_ratio,is_min_noncontrol_interest_credits,is_net_income,is_earn_for_common,ebita,gross_margin,profit_margin,is_depr_exp,is_avg_num_sh_for_eps,eps,eps_cont_ops,is_sh_for_diluted_eps,diluted_eps,dil_eps_cont_ops,div_per_shr,ebitda_margin,is_oper_income,ebitda,ebit,oper_margin,bs_c_and_ce_and_sti_detailed,bs_cash_near_cash_item,bs_other_current_assets_detailed,bs_net_fix_asset,bs_gross_fix_asset,bs_accum_depr,bs_lt_invest,bs_long_term_investments,bs_other_assets_def_chrg_other,bs_other_noncurrent_assets_detailed,bs_tot_asset,bs_taxes_payable,bs_accrual,bs_lt_borrow,bs_other_noncur_liabs_sub_detailed,bs_other_noncurrent_liabs_detailed,bs_tot_liab,bs_pfd_eqty_and_hybrid_cptl,bs_sh_cap_and_apic,bs_common_stock,bs_pure_retained_earnings,bs_eqty_bef_minority_int_detailed,bs_minority_noncontrolling_interest,bs_total_equity,bs_tot_liab_and_eqy,bs_sh_out,net_debt,net_debt_to_shrhldr_eqty,tce_ratio,bs_add_paid_in_cap,bs_acct_note_rcv,bs_other_current_receivable,bs_disclosed_intangibles,bs_other_intangible_assets_detailed,bs_acct_payable,cf_net_inc,cf_non_cash_items_detailed,cf_def_inc_tax,cf_other_non_cash_adj_less_detailed,cf_chng_non_cash_work_cap,cf_acct_rcv_unbilled_rev,cf_inc_dec_in_ot_op_ast_liab_detail,cf_cash_from_oper,cf_disp_fxd_and_intangibles_detailed,cf_disposal_of_fixed_prod_assets,cf_acquis_fxd_and_intang_detailed,cf_purchase_of_fixed_prod_assets,cf_net_chg_in_lt_invest_detailed,cf_decr_invest,cf_incr_invest,cf_nt_csh_rcvd_pd_for_acquis_div,cf_cash_for_divestitures,cf_other_investing_act_detailed,cf_cash_from_inv_act,cf_dvd_paid,cf_nt_csh_proc_pymt_debt,cf_proc_debt_and_capital_lease,cf_pymt_debt_and_capital_lease,cf_other_financing_act_excl_fx,cf_cash_from_fin_act,cf_effect_foreign_exchanges,cf_net_chng_cash,cf_cap_expenditures,cf_net_cash_paid_for_aquis,cf_free_cash_flow,cf_free_cash_flow_firm,free_cash_flow_equity,pr_to_free_cash_flow,cash_flow_to_net_inc,free_cash_flow_per_sh,cf_cash_for_acquis_subsidiaries,cf_proc_fr_repurch_eqty_detailed,cf_incr_cap_stock,revenue_per_sh,cash_flow_per_sh,cash_st_investments_per_sh,book_val_per_sh,tang_book_val_per_sh,ebitda_per_sh,oper_inc_per_sh,short_and_long_term_debt,enterprise_value,bs_tot_cap,tot_debt_to_tot_cap,total_debt_to_ev,diluted_ev,ttm_net_sales,ttm_cash_flow_firm,ttm_free_cash_flow_firm,market_cap,ev_to_ttm_sales,ev_to_ttm_cash_flow_firm,ev_to_ttm_free_cash_flow_firm,diluted_mkt_cap,ev_to_sh_out,ttm_ebitda,ttm_oper_inc,ev_to_ttm_ebitda,ev_to_ttm_ebit,bs_goodwill,is_cogs,is_cog_and_services_sold,is_gross_profit,is_operating_expenses_r_and_d,is_net_interest_expense,is_int_expense,is_int_income,bs_mkt_sec_other_st_invest,bs_accts_rec_excl_notes_rec,bs_inventories,bs_invtry_raw_materials,bs_invtry_in_progress,bs_invtry_finished_goods,bs_invtry_adj,bs_cur_asset_report,bs_tot_non_cur_asset,bs_st_borrow,bs_short_term_debt_detailed,bs_other_current_liabs_sub_detailed,bs_other_current_liabs_detailed,bs_cur_liab,bs_long_term_borrowings_detailed,bs_lt_capital_lease_obligations,bs_non_cur_liab,bs_total_capital_leases,cur_ratio,cash_conversion_cycle,bs_other_inv,bs_acct_payable_and_accruals_detailed,bs_st_capital_lease_obligations,bs_st_deferred_revenue,bs_accrued_liabilities,bs_other_ins_res_to_shrhldr_eqy,bs_notes_receivable,bs_amt_of_tsy_stock,bs_loans_receivable,cf_depr_amort,cf_asset_impairment_charge,cf_change_in_inventories,cf_change_in_accounts_payable,cf_acquisition_of_intang_assets,cf_change_in_prepaid_assets,bs_pension_liabilities,bs_deferred_tax_liabs_st,cf_decr_cap_stock,is_tot_cash_pfd_dvd,cf_stock_based_compensation
2016-03-31,1288.HK,quarterly,Q1,2016,CNY,138048000000.0,138048000000.0,-50994000000.0,50994000000.0,38573000000.0,12421000000.0,-69076000000.0,-69076000000.0,69076000000.0,14508000000.0,54568000000.0,-240000000.0,-240000000.0,54808000000.0,120000000.0,54688000000.0,54688000000.0,,100.0,39.61520630505331,,341800000000.0,0.16,0.1596489174956114,341800000000.0,0.16,0.1596489174956114,0.009918080748976,,,,,,3713599000000.0,3713599000000.0,-4392459000000.0,153031000000.0,153031000000.0,,4257993000000.0,4257993000000.0,-4411024000000.0,-4437824000000.0,18413470000000.0,50289000000.0,-266141000000.0,552041000000.0,-552041000000.0,-552041000000.0,17150375000000.0,,423567000000.0,324794000000.0,464449000000.0,1261601000000.0,1494000000.0,1263095000000.0,18413470000000.0,324794117000.0,-3713599000000.0,-294.00789330968774,6.723865713584896,98773000000.0,678860000000.0,678860000000.0,26800000000.0,25419000000.0,215852000000.0,,191116000000.0,,191116000000.0,,,,191116000000.0,204000000.0,204000000.0,-2367000000.0,-2367000000.0,-218868000000.0,282862000000.0,-501730000000.0,,,,-221031000000.0,-3390000000.0,-46400000000.0,196774000000.0,-243174000000.0,-1000000.0,-49791000000.0,-243000000.0,-79706000000.0,-2367000000.0,,188749000000.0,188749000000.0,62654000000.0,0.315425556992871,3.494660620245758,0.5522205968402575,,,,0.4038853130485664,0.5591456992393212,10.864830310122878,2.30907840842598,3.617012873025161,,,552041000000.0,-2744894610974.8223,1342778000000.0,41.11185914574114,-0.2011155538696431,-2744894610974.8223,534788000000.0,626198000000.0,642867000000.0,415169389025.1776,,,,415169389025.1776,,,,,,1381000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,1398.HK,quarterly,Q1,2016,CNY,193381000000.0,193381000000.0,-170221000000.0,72699000000.0,37646000000.0,35053000000.0,-400000000.0,-400000000.0,97922000000.0,23018000000.0,74904000000.0,280000000.0,280000000.0,74624000000.0,-140000000.0,74764000000.0,74764000000.0,92414000000.0,100.0,38.66150242267855,5108000000.0,356019047619.0,0.210000000000028,0.2103932373870058,356019047619.0,0.210000000000028,0.2103932373870058,0.0016544058637849,50.91268412842936,97522000000.0,97522000000.0,97522000000.0,50.429980194538246,4109785000000.0,4109785000000.0,-4452408000000.0,221087000000.0,221087000000.0,,5054480000000.0,5054480000000.0,-5275567000000.0,-5275567000000.0,22883325000000.0,85318000000.0,-85318000000.0,849925000000.0,-849925000000.0,-849925000000.0,21009246000000.0,79375000000.0,508375000000.0,356407000000.0,856640000000.0,1863180000000.0,10899000000.0,1874079000000.0,22883325000000.0,356406257089.0,-4109785000000.0,-219.2962516521449,7.84284626469274,151968000000.0,342623000000.0,342623000000.0,,,,74904000000.0,19577000000.0,3172000000.0,16405000000.0,105133000000.0,-744391000000.0,849524000000.0,199614000000.0,198000000.0,198000000.0,-3849000000.0,-3849000000.0,-194236000000.0,454100000000.0,-648336000000.0,,,-409000000.0,-198296000000.0,-589000000.0,1471000000.0,203010000000.0,-201539000000.0,,882000000.0,1864000000.0,2200000000.0,-3849000000.0,,195765000000.0,195765000000.0,197434000000.0,0.4255262274175932,2.6699213525226044,0.5498722647264124,,,,0.5431759937938772,0.5606834840298219,11.543722246002291,3.407253089722782,5.0410336525607295,0.2739235460917385,0.2739235460917385,849925000000.0,-2467610441833.5347,2153246000000.0,39.471802107144285,-0.3444324053712754,-2467610441833.5347,708405000000.0,813083000000.0,833730000000.0,701975558166.4652,1.2078042336890131,1.0523089994089967,1.0262489752875217,701975558166.4652,2.403283093667832,360668000000.0,360668000000.0,2.372305161995146,2.372305161995146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,600519.SS,quarterly,Q1,2016,CNY,10250867583.69,10250867583.69,,2256021342.95,1075398443.43,1180622899.5199995,23108693.85000038,257895161.9800004,7206735535.12,1994656882.64,5212078652.48,645614114.3199997,645614114.3199997,4566464538.16,-322807057.16,4889271595.32,4889271595.32,7229844228.97,92.53719740768884,47.696173571681335,,1256882158.0,3.890000000556933,4.146831601757847,1256882158.0,3.890000000556933,4.146831601757847,,66.3469407006814,7229844228.97,7229844228.97,7229844228.97,70.52909590280237,44175736151.7,43775736151.7,6400242187.540009,16765799514.97,16765799514.97,,,,4810853889.469999,1248714775.1199994,90690449521.88,1872491613.95,-2399778947.55,,15570000.0,15570000.0,19749190532.26,,2631162215.7200003,1256197800.0,59768236093.09,68818767236.7,2122491752.92,70941258989.62,90690449521.88,1256197800.0,-43775736151.7,-61.70701898327627,77.33321070971532,1374964415.72,,-230768.89,3562139114.35,3562139114.35,527287333.6,,,,,,,,,117322.0,117322.0,-367086565.33,-367086565.33,,,,,,-54376072.5,-421345315.83,,,,,-508507286.54,-508507286.54,88199.83,-929852602.37,-367086565.33,,-367086565.33,-347344462.2936484,-366969243.33,113.52162822824728,,-0.2920612429681733,,,,8.15579051579631,,35.14707872215654,48.55223181001667,53.60814412584732,5.75220531451764,5.75220531451764,,219943841436.32,63146925646.01,,,220343841436.32,34937358701.05,63172753.39754024,1215822403.4275403,261997085835.1,6.295376914961515,3481.6250615551603,180.90129020182025,261997085835.1,174.99161718255533,23179868659.77,23179868659.77,9.488571512833689,9.488571512833689,,765002011.77,765002011.77,9485865571.92,,-234786468.13,27297384.59,262083852.72,400000000.0,230768.89,18537817778.2,,,,18537817778.2,69113796117.44,21576653404.44,,,19733620532.26,19733620532.26,19733620532.26,,,15570000.0,,3.502337343745645,2262.685035532628,,,,,,,,,,,,,,,,,,,,
2016-03-31,9988.HK,quarterly,Q4,2016,CNY,24184000000.0,24184000000.0,,9109000000.0,5194000000.0,342000000.0,-2338000000.0,930000000.0,7851000000.0,1825000000.0,5314000000.0,-102000000.0,-102000000.0,5416000000.0,51000000.0,5365000000.0,5365000000.0,4770000000.0,60.46146212371816,22.18408865365531,743000000.0,19584000000.0,0.2739481209150327,0.271343954248366,20368000000.0,0.2634033778476041,0.2608994501178319,,29.61944969004281,5513000000.0,5513000000.0,5513000000.0,22.79606351306649,115696000000.0,106818000000.0,6166000000.0,13629000000.0,21810000000.0,8181000000.0,120853000000.0,120853000000.0,95728000000.0,5837000000.0,364245000000.0,3733000000.0,13688000000.0,53262000000.0,9055000000.0,315000000.0,114356000000.0,,132207000000.0,1000000.0,78752000000.0,216987000000.0,32902000000.0,249889000000.0,364245000000.0,19791422872.0,-49252000000.0,-19.709551040662056,58.31808539332395,132206000000.0,12173000000.0,10574000000.0,89891000000.0,8246000000.0,8328000000.0,,5082000000.0,,5082000000.0,,,,5082000000.0,,,,,,,,,,-7393000000.0,-7393000000.0,,,,,-990000000.0,-990000000.0,-182000000.0,-3301000000.0,,,5082000000.0,5473448223.156286,5082000000.0,,0.9472506989748368,0.2594975490196078,,,,1.2348856209150327,0.2594975490196078,5.907679738562091,4.021292892156863,8.16983251633987,0.2815053104575163,0.2815053104575163,57566000000.0,-25228000000.0,169221000000.0,34.01823650728929,-2.281829713017282,-16350000000.0,101143000000.0,54107113616.09986,54107113616.09986,,,,,,,29958000000.0,29958000000.0,,,81645000000.0,9562000000.0,9562000000.0,14622000000.0,3573000000.0,-3268000000.0,510000000.0,3778000000.0,8878000000.0,1209000000.0,,,,,,134035000000.0,230210000000.0,4304000000.0,4304000000.0,21986000000.0,4375000000.0,52039000000.0,53262000000.0,,62317000000.0,,2.575664405541997,-67.5333217657497,,25749000000.0,,17611000000.0,8740000000.0,6200000000.0,,,390000000.0,,,,,,,,,,,
2016-03-31,TCEHY,quarterly,Q1,2016,CNY,31995000000.0,31995000000.0,,6268000000.0,6400000000.0,-132000000.0,503000000.0,715000000.0,11818000000.0,2550000000.0,9268000000.0,170000000.0,170000000.0,9098000000.0,-85000000.0,9183000000.0,9183000000.0,12321000000.0,58.099703078606034,28.701359587435537,,9357000000.0,0.9814042962487975,0.9904884044031208,9469000000.0,0.9697961769986272,0.9787728376808532,,36.11716269929485,12321000000.0,12321000000.0,12321000000.0,38.50914205344585,90326000000.0,56607000000.0,106615000000.0,15477000000.0,15477000000.0,,,,146353000000.0,128473000000.0,358997000000.0,2724000000.0,-22472000000.0,55688000000.0,9979000000.0,9979000000.0,229888000000.0,,13670000000.0,,109185000000.0,126866000000.0,2243000000.0,129109000000.0,358997000000.0,9403923992.0,15323000000.0,11.868266348589176,32.60728723575782,13670000000.0,,-7148000000.0,17880000000.0,17880000000.0,19748000000.0,,16916000000.0,,16916000000.0,,,,16916000000.0,,,,,,,,,,-9908000000.0,-9908000000.0,,,,,6207000000.0,6207000000.0,-46000000.0,13215000000.0,,,16916000000.0,17301055677.77966,16916000000.0,16.154084286967056,1.842099531743439,1.8078443945709093,,,,3.419365181147804,1.8078443945709093,9.65330768408678,11.668804103879449,11.887250187025757,1.3167681949342738,1.3167681949342738,71930000000.0,1110432216268.5603,183358000000.0,39.22926733494039,0.0647765788367613,1157636045190.4453,112459000000.0,53227363513.28482,53227363513.28482,1126585216268.5603,9.874107152549463,20.862055585214392,20.862055585214392,1140070045190.4453,118.67395706621356,40617000000.0,40617000000.0,27.33909979241599,27.33909979241599,,13406000000.0,13406000000.0,18589000000.0,,-212000000.0,491000000.0,703000000.0,33719000000.0,7148000000.0,226000000.0,,,,,197167000000.0,161830000000.0,16242000000.0,16242000000.0,147979000000.0,147979000000.0,164221000000.0,55688000000.0,,65667000000.0,,1.2006198963591743,-96.18434900071036,226000000.0,,,,,,,2257000000.0,,,,,,,,,,,,
2016-06-30,0386.HK,quarterly,Q2,2016,CNY,465430000000.0,465430000000.0,,91764000000.0,16688000000.0,75076000000.0,-728000000.0,-2692000000.0,22779000000.0,5198000000.0,17581000000.0,8650000000.0,8650000000.0,8931000000.0,-4325000000.0,13256000000.0,13256000000.0,22051000000.0,24.453730958468512,2.848118943772425,23821000000.0,,,,,,,,8.321521856344457,22051000000.0,45872000000.0,22051000000.0,4.737769374556861,76986000000.0,73250000000.0,46030000000.0,850255000000.0,850255000000.0,,99848000000.0,99848000000.0,134847000000.0,128530000000.0,1432624000000.0,3078000000.0,185345000000.0,120042000000.0,58552000000.0,50121000000.0,623990000000.0,,240501000000.0,121071000000.0,257562000000.0,691642000000.0,116992000000.0,808634000000.0,1432624000000.0,121071209646.0,151965000000.0,18.792803666430054,56.25135402125909,119430000000.0,75215000000.0,,6317000000.0,,151800000000.0,13639000000.0,7494000000.0,,7754000000.0,-3190000000.0,-26596000000.0,,41764000000.0,243000000.0,243000000.0,,,11404000000.0,13863000000.0,-2459000000.0,,,-12863000000.0,-1216000000.0,-11527000000.0,-20346000000.0,115701000000.0,-136047000000.0,-90000000.0,-31843000000.0,282000000.0,8705000000.0,,,41764000000.0,43813148557.88226,21661000000.0,0.8442009527046965,3.1505733252866626,,,120000000.0,120000000.0,,,,,,,,225215000000.0,265221000000.0,720840000000.0,31.243410465567948,0.8491597573344494,268957000000.0,1858362000000.0,179415588919.61896,184529588919.61896,,0.142717619064531,1.4782494742907943,1.4372816931572432,,,154644000000.0,55373000000.0,1.7150422906805307,4.789717010095173,6317000000.0,351615000000.0,351615000000.0,113815000000.0,,1964000000.0,2655000000.0,691000000.0,3736000000.0,63253000000.0,149443000000.0,70754000000.0,13357000000.0,,-1662000000.0,347674000000.0,1084950000000.0,105173000000.0,105173000000.0,,-85968000000.0,445396000000.0,120042000000.0,,178594000000.0,,0.7805952455792149,15.25836947976822,66994000000.0,340223000000.0,,85968000000.0,8431000000.0,570571000000.0,11962000000.0,,,23821000000.0,-260000000.0,-11028000000.0,34434000000.0,,,,,,,
2016-06-30,0857.HK,quarterly,Q2,2016,CNY,386237000000.0,386237000000.0,,80439000000.0,-13203000000.0,93642000000.0,-21859000000.0,-27269000000.0,34841000000.0,6998000000.0,27843000000.0,27058000000.0,27058000000.0,785000000.0,-13529000000.0,14314000000.0,14314000000.0,12982000000.0,24.18748074368846,3.706014700818409,53836000000.0,,,,,,,,16.560136268165465,12982000000.0,66818000000.0,12982000000.0,3.361148724746723,102986000000.0,102154000000.0,87340000000.0,1735283000000.0,3296766000000.0,1561483000000.0,88887000000.0,88887000000.0,187899000000.0,71551000000.0,2418492000000.0,33906000000.0,82365000000.0,414932000000.0,146984000000.0,134144000000.0,1056390000000.0,,268891000000.0,183021000000.0,702702000000.0,1182668000000.0,179434000000.0,1362102000000.0,2418492000000.0,183020977818.0,402476000000.0,29.54815424982857,54.11277487420422,85870000000.0,71615000000.0,,116348000000.0,70604000000.0,186320000000.0,27845000000.0,-17912000000.0,6999000000.0,-24991000000.0,-12959000000.0,-7142000000.0,,50810000000.0,23000000.0,23000000.0,-34365000000.0,-33151000000.0,1333000000.0,2214000000.0,-881000000.0,-707000000.0,,1921000000.0,-31795000000.0,-4878000000.0,-24193000000.0,332461000000.0,-356654000000.0,10647000000.0,-18424000000.0,1121000000.0,591000000.0,-34365000000.0,707000000.0,16445000000.0,20976949513.504204,-6511000000.0,0.5597368108780884,3.549671650132737,,-707000000.0,,,,,,,,,,551475000000.0,627923000000.0,1616632000000.0,34.1125871565081,0.8782525882950617,628755000000.0,1586871000000.0,277608339198.0712,439677339198.0712,,0.3956988312219456,2.261902512777118,1.4281450145810803,,,262788000000.0,45811000000.0,2.3894660334566264,13.706817139988212,45744000000.0,292816000000.0,292816000000.0,93421000000.0,,5410000000.0,5671000000.0,261000000.0,832000000.0,62675000000.0,144482000000.0,43008000000.0,8202000000.0,95035000000.0,-1763000000.0,406423000000.0,2012069000000.0,136543000000.0,89698000000.0,55340000000.0,,494474000000.0,414932000000.0,,561916000000.0,,0.8219299700287578,2.062327966728951,,302591000000.0,,55340000000.0,12840000000.0,291666000000.0,8940000000.0,,,53836000000.0,80000000.0,-25295000000.0,19478000000.0,-1214000000.0,,,,,,
2016-06-30,0939.HK,quarterly,Q2,2016,CNY,145003000000.0,145003000000.0,-124999000000.0,44170000000.0,-7939000000.0,52109000000.0,-905000000.0,-905000000.0,81734000000.0,15742000000.0,65992000000.0,1068000000.0,1068000000.0,64924000000.0,-534000000.0,65458000000.0,65458000000.0,76729000000.0,100.0,45.14251429280773,4100000000.0,,,,,,,,47.29651046859421,80829000000.0,80829000000.0,80829000000.0,55.74298462790425,3709543000000.0,3709543000000.0,-4297872000000.0,161362000000.0,264126000000.0,102764000000.0,4229277000000.0,4229277000000.0,-4390639000000.0,-4394940000000.0,19760148000000.0,36667000000.0,-241702000000.0,740247000000.0,-740247000000.0,-740247000000.0,18254188000000.0,19659000000.0,384625000000.0,250011000000.0,712609000000.0,1494865000000.0,11095000000.0,1505960000000.0,19760148000000.0,250010977486.0,-3709543000000.0,-246.32413875534544,7.501576621847699,134614000000.0,588329000000.0,588329000000.0,4301000000.0,1989000000.0,205035000000.0,65992000000.0,9293000000.0,,9293000000.0,36416000000.0,-476147000000.0,512563000000.0,111701000000.0,-1117000000.0,-1117000000.0,-6330000000.0,-6330000000.0,-309467000000.0,252463000000.0,-561930000000.0,-187000000.0,,,-317101000000.0,-2140000000.0,-3499000000.0,,-3499000000.0,7028000000.0,1389000000.0,5122000000.0,-204011000000.0,-6330000000.0,187000000.0,105371000000.0,105371000000.0,100755000000.0,0.3876724503073988,1.7064529927587155,,-187000000.0,,,,,,,,,,740247000000.0,-2938542000000.0,1733621000000.0,42.69947122237213,-0.251909620485261,-2938542000000.0,626875000000.0,785599000000.0,812505000000.0,,,,,,,296490000000.0,296490000000.0,,,2312000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,0941.HK,quarterly,Q1,2016,CNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465619000000.0,95800000000.0,11777000000.0,686849000000.0,686849000000.0,,120554000000.0,120554000000.0,158144000000.0,95451000000.0,1490827000000.0,13202000000.0,203527000000.0,4996000000.0,1480000000.0,,530821000000.0,,804260000000.0,402130000000.0,539912000000.0,956928000000.0,3078000000.0,960006000000.0,1490827000000.0,20475482897.0,-90804000000.0,-9.45869088318198,62.8311488977925,402130000000.0,40937000000.0,18791000000.0,62693000000.0,27350000000.0,234881000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4996000000.0,-457545000000.0,950116000000.0,0.5258305301668428,-0.0109191445650154,-87726000000.0,,,,,,,,,,,,,,35343000000.0,,,,,,,,369819000000.0,22146000000.0,6947000000.0,,,,,525280000000.0,965547000000.0,,,72735000000.0,,524345000000.0,4996000000.0,,6476000000.0,,1.001783177106676,,6947000000.0,451610000000.0,,72735000000.0,1480000000.0,554798000000.0,,,,,,,,,,,,,,
2016-06-30,1088.HK,quarterly,Q2,2016,CNY,39321000000.0,39321000000.0,,5440000000.0,-3736000000.0,9176000000.0,1163000000.0,67000000.0,9613000000.0,2500000000.0,7113000000.0,3784000000.0,3784000000.0,3329000000.0,-1892000000.0,5221000000.0,5221000000.0,10776000000.0,41.2400498461382,13.277892220442004,,,,,,,,,24.00759049178584,10776000000.0,10776000000.0,10776000000.0,27.405203326466776,73919000000.0,73914000000.0,42762000000.0,349004000000.0,520949000000.0,171945000000.0,,,80126000000.0,44799000000.0,560003000000.0,6106000000.0,-38201000000.0,95671000000.0,5437000000.0,5437000000.0,193153000000.0,,94588000000.0,19890000000.0,183868000000.0,297685000000.0,69165000000.0,366850000000.0,560003000000.0,19889620455.0,28093000000.0,7.65789832356549,63.18623302762085,74698000000.0,,-22341000000.0,35327000000.0,35327000000.0,32095000000.0,,,,,,,,,242000000.0,242000000.0,-5949000000.0,-5949000000.0,45000000.0,78000000.0,-33000000.0,,,-1464000000.0,-7126000000.0,-1433000000.0,1627000000.0,7817000000.0,-6190000000.0,-1675000000.0,-1657000000.0,41000000.0,-8783000000.0,-5949000000.0,,-5949000000.0,-5138030687.610527,-4080000000.0,2.2376496139521125,,,,-176000000.0,-176000000.0,,,,,,,,108489000000.0,103735000000.0,381412000000.0,28.444044759997062,1.0458283125271124,103740000000.0,169159000000.0,1945379954.228649,25120379954.22865,,0.6132396148002767,53.32377347392343,4.129515564215729,,,40611000000.0,40611000000.0,2.554357193863732,2.554357193863732,,23105000000.0,23105000000.0,16216000000.0,,1096000000.0,1096000000.0,,5000000.0,22341000000.0,14192000000.0,8391000000.0,,4128000000.0,,130873000000.0,429130000000.0,12818000000.0,6336000000.0,79227000000.0,79227000000.0,92045000000.0,95671000000.0,,101108000000.0,,1.4218371448747895,-12.038533400419311,1673000000.0,,,,,,,,,,,,,,,,,,,
2016-06-30,1211.HK,quarterly,Q2,2016,CNY,24664318000.0,24664318000.0,,3234315000.0,-234376000.0,3468691000.0,400571000.0,-214115000.0,1860545000.0,289124000.0,1571421000.0,324866000.0,324866000.0,1246555000.0,-162433000.0,1408988000.0,1408988000.0,2261116000.0,22.280895826918872,5.712657451140551,,,,,,,,,6.983971616654601,2261116000.0,2261116000.0,2261116000.0,9.167559386803235,5473792000.0,5468747000.0,37332927000.0,44138538000.0,66361570000.0,22223032000.0,,,18745399000.0,6694163000.0,121734837000.0,505189000.0,-29630297000.0,7686967000.0,2040934000.0,2040934000.0,82947757000.0,,12619627000.0,2476000000.0,15264228000.0,34829172000.0,3957908000.0,38787080000.0,121734837000.0,7428000000.0,27495028000.0,70.88707889328096,24.375425092033584,10143627000.0,,-27669582000.0,12051236000.0,11985322000.0,29125108000.0,,,,,,,,,13223000.0,13223000.0,-3382287000.0,-3382287000.0,204016000.0,955307000.0,-751291000.0,2620000.0,2620000.0,-201237000.0,-3363665000.0,-621158000.0,5677712000.0,11515443000.0,-5837731000.0,-12474000.0,5044080000.0,40935000.0,1680415000.0,-3382287000.0,-2620000.0,-3382287000.0,-2863121653.928822,2308648000.0,10.033929549790368,,,,,,,,,,,,,44262100000.0,42746216000.0,65960236000.0,67.10421715289193,1.0354624137958786,42751261000.0,93376167000.0,1153840600.6014366,11092607600.601437,,0.4577850791412331,37.04689883309587,3.85357686299859,,,6521365000.0,6521365000.0,6.554795813453165,6.554795813453165,65914000.0,19168887000.0,19168887000.0,5495431000.0,,614686000.0,614686000.0,,5045000.0,27669582000.0,16044181000.0,4729040000.0,6999196000.0,4315945000.0,,58850900000.0,62883937000.0,36575133000.0,25276808000.0,36644723000.0,36644723000.0,73219856000.0,7686967000.0,,9727901000.0,,0.8037560194054465,25.500206768481974,,,,,,,,,,,,,,,,,,,,
2016-06-30,1288.HK,quarterly,Q2,2016,CNY,122340000000.0,122340000000.0,-42417000000.0,42417000000.0,-21951000000.0,64368000000.0,-62381000000.0,-62381000000.0,62381000000.0,11898000000.0,50483000000.0,46000000.0,46000000.0,50437000000.0,-23000000.0,50460000000.0,50460000000.0,,100.0,41.24570868072585,,,,,,,,,,,,,,3611058000000.0,3611058000000.0,-4310161000000.0,150651000000.0,245045000000.0,94394000000.0,4472197000000.0,4472197000000.0,-4622848000000.0,-4649552000000.0,18680221000000.0,18350000000.0,-235600000000.0,625469000000.0,-625469000000.0,-625469000000.0,17421419000000.0,79899000000.0,423567000000.0,324794000000.0,438172000000.0,1256333000000.0,2469000000.0,1258802000000.0,18680221000000.0,324794117000.0,-3611058000000.0,-286.8646538534257,6.176845899891157,98773000000.0,699103000000.0,699103000000.0,26704000000.0,25323000000.0,217250000000.0,,343653000000.0,,343653000000.0,,,,343653000000.0,72000000.0,72000000.0,-2831000000.0,-2831000000.0,-233997000000.0,413944000000.0,-647941000000.0,,,,-236756000000.0,-4869000000.0,7223000000.0,206133000000.0,-198910000000.0,956000000.0,3310000000.0,4566000000.0,110207000000.0,-2831000000.0,,340822000000.0,340822000000.0,428016000000.0,0.26725103907639,6.810404280618312,,,,,,,,,,,,625469000000.0,-2903221000000.0,1470803000000.0,42.52568154946652,-0.2154396788945795,-2903221000000.0,522424000000.0,834769000000.0,850835000000.0,,,,,,,,,,,1381000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
