date,ticker,period,period_label,fiscal_year,currency,is_sales_revenue_turnover,is_sales_and_services_revenues,is_cogs,is_cog_and_services_sold,is_gross_profit,is_operating_expn,is_sg_and_a_expense,is_other_operating_expenses,is_oper_income,is_nonop_income_loss,is_net_interest_expense,is_int_expense,is_other_nonop_income_loss,is_pretax_income,is_inc_tax_exp,is_inc_bef_xo_item,is_xo_gl_net_of_tax,is_extraord_items_and_acctg_chng,is_ni_including_minority_int_ratio,is_min_noncontrol_interest_credits,is_net_income,is_earn_for_common,is_avg_num_sh_for_eps,eps,eps_cont_ops,is_sh_for_diluted_eps,diluted_eps,dil_eps_cont_ops,ebitda,ebitda_margin,ebita,ebit,gross_margin,oper_margin,profit_margin,div_per_shr,is_depr_exp,is_discontinued_operations,bs_c_and_ce_and_sti_detailed,bs_cash_near_cash_item,bs_acct_note_rcv,bs_accts_rec_excl_notes_rec,bs_inventories,bs_invtry_raw_materials,bs_invtry_finished_goods,bs_other_current_assets_detailed,bs_cur_asset_report,bs_lt_invest,bs_long_term_investments,bs_other_assets_def_chrg_other,bs_other_noncurrent_assets_detailed,bs_tot_non_cur_asset,bs_tot_asset,bs_acct_payable_and_accruals_detailed,bs_acct_payable,bs_taxes_payable,bs_st_borrow,bs_short_term_debt_detailed,bs_cur_liab,bs_lt_borrow,bs_long_term_borrowings_detailed,bs_other_noncur_liabs_sub_detailed,bs_accrued_liabilities,bs_pension_liabilities,bs_other_noncurrent_liabs_detailed,bs_non_cur_liab,bs_tot_liab,bs_sh_cap_and_apic,bs_common_stock,bs_amt_of_tsy_stock,bs_pure_retained_earnings,bs_other_ins_res_to_shrhldr_eqy,bs_eqty_bef_minority_int_detailed,bs_minority_noncontrolling_interest,bs_total_equity,bs_tot_liab_and_eqy,bs_sh_out,net_debt,net_debt_to_shrhldr_eqty,tce_ratio,cur_ratio,cash_conversion_cycle,bs_other_current_receivable,bs_net_fix_asset,bs_gross_fix_asset,bs_accum_depr,bs_accrual,bs_lt_capital_lease_obligations,bs_total_capital_leases,bs_add_paid_in_cap,bs_mkt_sec_other_st_invest,bs_disclosed_intangibles,bs_other_intangible_assets_detailed,bs_other_inv,bs_other_current_liabs_sub_detailed,bs_other_current_liabs_detailed,bs_loans_receivable,cf_net_inc,cf_depr_amort,cf_non_cash_items_detailed,cf_other_non_cash_adj_less_detailed,cf_chng_non_cash_work_cap,cf_inc_dec_in_ot_op_ast_liab_detail,cf_cash_from_oper,cf_acquis_fxd_and_intang_detailed,cf_purchase_of_fixed_prod_assets,cf_net_chg_in_lt_invest_detailed,cf_incr_invest,cf_other_investing_act_detailed,cf_cash_from_inv_act,cf_dvd_paid,cf_nt_csh_proc_pymt_debt,cf_proc_debt_and_capital_lease,cf_pymt_debt_and_capital_lease,cf_proc_fr_repurch_eqty_detailed,cf_decr_cap_stock,cf_other_financing_act_excl_fx,cf_cash_from_fin_act,cf_effect_foreign_exchanges,cf_net_chng_cash,cf_cap_expenditures,cf_free_cash_flow,cf_free_cash_flow_firm,free_cash_flow_equity,free_cash_flow_per_sh,pr_to_free_cash_flow,cash_flow_to_net_inc,cf_nt_csh_rcvd_pd_for_acquis_div,cf_cash_for_divestitures,cf_net_cash_paid_for_aquis,cf_incr_cap_stock,cf_decr_invest,cf_disp_fxd_and_intangibles_detailed,cf_disposal_of_fixed_prod_assets,revenue_per_sh,ebitda_per_sh,oper_inc_per_sh,cash_flow_per_sh,cash_st_investments_per_sh,book_val_per_sh,tang_book_val_per_sh,market_cap,short_and_long_term_debt,enterprise_value,bs_tot_cap,tot_debt_to_tot_cap,total_debt_to_ev,ev_to_ttm_sales,ev_to_ttm_ebitda,ev_to_ttm_ebit,ev_to_ttm_cash_flow_firm,ev_to_ttm_free_cash_flow_firm,diluted_mkt_cap,diluted_ev,ev_to_sh_out,ttm_net_sales,ttm_ebitda,ttm_oper_inc,ttm_cash_flow_firm,ttm_free_cash_flow_firm,is_int_income,is_tot_cash_pfd_dvd,is_operating_expenses_r_and_d,is_other_oper_income,bs_goodwill,bs_st_capital_lease_obligations,bs_pfd_eqty_and_hybrid_cptl,cf_stock_based_compensation,cf_cash_for_acquis_subsidiaries,cf_change_in_inventories,cf_acct_rcv_unbilled_rev,cf_def_inc_tax,bs_deferred_tax_liabs_st,cf_change_in_prepaid_assets,cf_change_in_accounts_payable,bs_st_deferred_revenue,cf_asset_impairment_charge,cf_net_cash_discont_ops_oper,cf_net_cash_discontinued_ops_inv,bs_invtry_in_progress,bs_invtry_adj,cf_acquisition_of_intang_assets,bs_notes_receivable
2016-03-31,BP,quarterly,Q1,2016.0,USD,38512000000.0,38512000000.0,36866000000.0,36866000000.0,1646000000.0,2712000000.0,2458000000.0,254000000.0,-1066000000.0,-201000000.0,249000000.0,394000000.0,-450000000.0,-865000000.0,-307000000.0,-558000000.0,50000000.0,50000000.0,-608000000.0,-25000000.0,-583000000.0,-583000000.0,3078105333.0,-0.1894022253721231,-0.1812803460680011,3078105333.0,-0.1894022253721231,-0.1812803460680011,-1066000000.0,-5.959579769485203,-4957000000.0,-1066000000.0,4.273992521811383,-2.767968425425841,-1.5138138761944329,0.3570378142091994,3891000000.0,,23197000000.0,23049000000.0,,22251000000.0,14277000000.0,,,29297000000.0,66771000000.0,,,192077000000.0,161654000000.0,192077000000.0,258848000000.0,,33530000000.0,1200000000.0,4440000000.0,,51613000000.0,49572000000.0,,60374000000.0,,9643000000.0,50731000000.0,109946000000.0,161559000000.0,,,,,,96030000000.0,1259000000.0,97289000000.0,258848000000.0,18635861000.0,-23049000000.0,-23.691270338887232,29.27262777716976,1.2936856993393138,9.689751372985626,-22251000000.0,,,,-34730000000.0,,,,148000000.0,30423000000.0,18848000000.0,14277000000.0,47173000000.0,47173000000.0,,-865000000.0,,4464000000.0,4205000000.0,-1727000000.0,,1872000000.0,-4381000000.0,-4381000000.0,,,46000000.0,-3283000000.0,-1099000000.0,-821000000.0,2738000000.0,-3559000000.0,,,-51000000.0,-1971000000.0,42000000.0,-3382000000.0,-4381000000.0,-2509000000.0,,-3092000000.0,-0.8151118069616755,2.3796977823525163,-3.21097770154374,814000000.0,911000000.0,-814000000.0,,,238000000.0,238000000.0,12.51159263041373,-0.3463169335277585,-0.3463169335277585,0.6081663222926491,7.536129368708644,,21.723103261976643,56267765487.240005,54012000000.0,88341765487.24,55271000000.0,97.7221327640173,0.6113982407087103,0.4290788903002132,,,5.7074099480920575,4.448352737329159,56267765487.240005,88489765487.24,28.70004627201625,205887000000.0,-12270000000.0,-12270000000.0,15478433526.01156,19859433526.01156,145000000.0,,,,11575000000.0,,,259000000.0,-97000000.0,-1727000000.0,,,,,,,,,,,,,
2016-03-31,CVX,quarterly,Q1,2016.0,USD,23070000000.0,23070000000.0,15628000000.0,15628000000.0,7442000000.0,9636000000.0,998000000.0,8638000000.0,-2194000000.0,-483000000.0,,,-483000000.0,-1711000000.0,-1004000000.0,-707000000.0,36000000.0,36000000.0,-743000000.0,-18000000.0,-725000000.0,-725000000.0,1869775000.0,-0.3877471888328809,-0.3781203620756508,1869775000.0,-0.3877471888328809,-0.3781203620756508,2471000000.0,13.82664898906198,-2194000000.0,-2194000000.0,32.25834416991764,-9.510186389250109,-3.142609449501517,1.0696474174700163,4665000000.0,,8879000000.0,8562000000.0,12459000000.0,12459000000.0,6508000000.0,2336000000.0,4172000000.0,3867000000.0,31713000000.0,27510000000.0,27510000000.0,14679000000.0,10091000000.0,232129000000.0,263842000000.0,19532000000.0,12696000000.0,1932000000.0,9630000000.0,9630000000.0,29162000000.0,32709000000.0,32635000000.0,50495000000.0,19592000000.0,,30903000000.0,83204000000.0,112366000000.0,18194000000.0,1832000000.0,42350000000.0,178853000000.0,-4390000000.0,150307000000.0,1169000000.0,151476000000.0,263842000000.0,1884702387.0,33703000000.0,22.249729330058887,56.65794934697247,1.0874768534394077,7.2311309788765215,,189940000000.0,344895000000.0,154955000000.0,4904000000.0,74000000.0,74000000.0,16362000000.0,317000000.0,4588000000.0,,,,,,-707000000.0,4665000000.0,-1759000000.0,-670000000.0,-1058000000.0,3000000.0,1141000000.0,,,67000000.0,-6000000.0,-5576000000.0,-5509000000.0,-2000000000.0,3788000000.0,3802000000.0,-14000000.0,123000000.0,,,1911000000.0,-3000000.0,-2457000000.0,,1141000000.0,,4929000000.0,0.6102338516666443,9.777499182076811,-1.573793103448276,,,,123000000.0,73000000.0,,,12.33838296051664,1.3215493842842052,-1.173403216964608,0.6102338516666443,4.748699709858138,96.63462181278496,78.55918492866789,178376535000.0,42339000000.0,213005535000.0,224193000000.0,18.885067776424776,0.1987694826803444,1.76504420782234,12.765524092053218,,11.653656581682895,11.653656581682895,178376535000.0,213322535000.0,113.9204102097846,120680000000.0,16686000000.0,-6566000000.0,18278000000.0,18278000000.0,,,,,4588000000.0,,,,,-176000000.0,400000000.0,-1089000000.0,,-241000000.0,-1044000000.0,,,,,,,,
2016-03-31,ENI1.F,quarterly,Q1,2016.0,EUR,13344000000.0,13344000000.0,12469000000.0,12469000000.0,875000000.0,925000000.0,808000000.0,117000000.0,-50000000.0,-40000000.0,281000000.0,2114000000.0,-321000000.0,-10000000.0,370000000.0,-380000000.0,419000000.0,832000000.0,-799000000.0,-3000000.0,-796000000.0,-796000000.0,1809090909.0,-0.4400000000221105,-0.2100502512668366,1809090909.0,-0.4400000000221105,-0.2100502512668366,1768000000.0,15.24730031798004,-50000000.0,-50000000.0,6.557254196642686,-0.3747002398081535,-5.965227817745803,,1818000000.0,-413000000.0,11333000000.0,6023000000.0,21963000000.0,20969000000.0,3392000000.0,,,5725000000.0,42413000000.0,5390000000.0,5390000000.0,9081000000.0,6176000000.0,80565000000.0,122978000000.0,17462000000.0,14939000000.0,2523000000.0,4471000000.0,4471000000.0,27335000000.0,19440000000.0,19440000000.0,23614000000.0,6949000000.0,,16665000000.0,43054000000.0,70389000000.0,8010000000.0,4005000000.0,581000000.0,-792000000.0,49910000000.0,52542000000.0,47000000.0,52589000000.0,122978000000.0,3601140133.0,17888000000.0,34.01471790678659,41.378161618348834,1.5516005121638925,61.11704288640024,994000000.0,66094000000.0,66094000000.0,,,,,4005000000.0,5310000000.0,2905000000.0,2905000000.0,3392000000.0,5402000000.0,5402000000.0,,-380000000.0,1818000000.0,-802000000.0,-1224000000.0,226000000.0,-128000000.0,1370000000.0,-2455000000.0,-2441000000.0,-846000000.0,-1194000000.0,5548000000.0,2285000000.0,,-1638000000.0,211000000.0,-1849000000.0,,,-2064000000.0,-3702000000.0,-22000000.0,-47000000.0,-2455000000.0,-1085000000.0,,-2708000000.0,-0.5997487437487311,1.4528610420787125,-1.721105527638191,37000000.0,463000000.0,-37000000.0,,348000000.0,1000000.0,1000000.0,7.376080402380707,0.9772864322099138,-0.0276381909561627,0.7572864321988586,6.2644723621238425,1.7760301508430163,27.46351758931977,27679090907.7,23911000000.0,40304090907.7,27171000000.0,88.00191380515992,0.5932648389156909,0.6344503181012499,4.161066581426801,,,,27679090907.7,45614090907.7,22.278643216431085,63526000000.0,9686000000.0,-4353000000.0,-859674375000.0,-851969375000.0,1833000000.0,,,,,,,,-426000000.0,530000000.0,-189000000.0,370000000.0,,,13000000.0,,52000000.0,508000000.0,-889000000.0,,,-14000000.0,
2016-03-31,EQNR,quarterly,Q1,2016.0,USD,10087000000.0,10087000000.0,6209000000.0,6209000000.0,3878000000.0,2837000000.0,247000000.0,2590000000.0,1041000000.0,-644000000.0,207000000.0,255000000.0,-851000000.0,1685000000.0,1074000000.0,611000000.0,8000000.0,8000000.0,603000000.0,-4000000.0,607000000.0,607000000.0,3180000000.0,0.1908805031446541,0.1921383647798742,3180000000.0,0.1908805031446541,0.1921383647798742,3080000000.0,32.698159135858816,1041000000.0,1041000000.0,38.44552394170715,10.32021413700803,6.017646475661743,0.2191823899371069,2039000000.0,,17832000000.0,8540000000.0,6868000000.0,6868000000.0,2594000000.0,,,407000000.0,27701000000.0,3872000000.0,3872000000.0,81230000000.0,71736000000.0,85102000000.0,112802000000.0,12154000000.0,9003000000.0,3151000000.0,2796000000.0,2796000000.0,15500000000.0,30210000000.0,30210000000.0,24894000000.0,7553000000.0,3213000000.0,14128000000.0,55104000000.0,70604000000.0,6859000000.0,1139000000.0,,39138000000.0,-3835000000.0,42162000000.0,36000000.0,42198000000.0,112802000000.0,3188647103.0,24466000000.0,57.979051139864445,31.65679327835211,1.7871612903225806,-23.092498199176845,,,,,,,,5720000000.0,9292000000.0,9494000000.0,9494000000.0,2594000000.0,550000000.0,550000000.0,,1685000000.0,2039000000.0,-1081000000.0,-1223000000.0,-438000000.0,-438000000.0,2205000000.0,,,,,-2337000000.0,-2337000000.0,-697000000.0,449000000.0,452000000.0,-3000000.0,,,,-248000000.0,296000000.0,-380000000.0,,2205000000.0,2297465875.37092,2654000000.0,0.6933962264150944,2.6789723186967667,3.632619439868204,,,,,,,,3.172012578616352,0.9685534591194968,0.3273584905660377,0.6933962264150944,5.607547169811321,12.665723270440251,10.284276729559748,32404200000.0,33006000000.0,47614200000.0,73319000000.0,45.016980591661095,0.6931965674105623,0.9054883614787768,2.769233453530301,8.242028734637355,3.822381720928052,3.822381720928052,32404200000.0,56906200000.0,14.973018867924528,52584000000.0,17194000000.0,5777000000.0,12456683679.525225,12456683679.525225,48000000.0,,,,,,,,,,,,,,,,142000000.0,,,,,,
2016-03-31,OXY,quarterly,Q1,2016.0,USD,2123000000.0,2123000000.0,2383000000.0,2383000000.0,-260000000.0,356000000.0,272000000.0,84000000.0,-616000000.0,-20000000.0,40000000.0,60000000.0,-60000000.0,-596000000.0,-203000000.0,-360000000.0,-438000000.0,-876000000.0,78000000.0,,78000000.0,78000000.0,763400000.0,0.1021744825779407,-0.4715745349751113,763400000.0,0.1021744825779407,-0.4715745349751113,486000000.0,38.275143303804064,-616000000.0,-616000000.0,-12.246820536975978,-29.015544041450774,3.6740461610927935,0.7518993974325386,1102000000.0,438000000.0,3176000000.0,3176000000.0,2780000000.0,2780000000.0,997000000.0,581000000.0,466000000.0,1284000000.0,8237000000.0,1301000000.0,1301000000.0,975000000.0,975000000.0,33781000000.0,42018000000.0,4826000000.0,2801000000.0,,2000000000.0,2000000000.0,6826000000.0,5608000000.0,5608000000.0,5795000000.0,1642000000.0,,4153000000.0,11403000000.0,18229000000.0,7846000000.0,178000000.0,9128000000.0,25375000000.0,-304000000.0,23789000000.0,,23789000000.0,42018000000.0,763741497.0,4432000000.0,18.63045945605112,56.616212099576366,1.2067096396132435,9.42770279878178,,31505000000.0,71643000000.0,40138000000.0,2025000000.0,,,7668000000.0,,,,,,,,78000000.0,1102000000.0,-725000000.0,-880000000.0,-316000000.0,-316000000.0,689000000.0,,,,,-613000000.0,-637000000.0,-574000000.0,-700000000.0,,-700000000.0,4000000.0,-7000000.0,1193000000.0,-77000000.0,,-25000000.0,,689000000.0,,-11000000.0,0.9025412627718103,11.62989903707962,8.833333333333334,-24000000.0,,24000000.0,11000000.0,,,,2.7809798270893373,0.6366256222164003,-0.8069164265129684,0.9025412627718103,4.160335341891538,33.472622478386164,31.16190725700812,40422030000.0,7608000000.0,44854030000.0,33161000000.0,22.942613310816924,0.169616866087618,3.895607955532396,10.177905604719763,,15.24617302577315,15.24617302577315,40422030000.0,44854030000.0,58.75560649724915,11514000000.0,4407000000.0,-210000000.0,2941986157.7181206,2941986157.7181206,20000000.0,,,,,,,,-24000000.0,,,77000000.0,,,,,78000000.0,550000000.0,,,-50000000.0,,
2016-03-31,SHEL.L,quarterly,Q1,2016.0,USD,48554000000.0,48554000000.0,46198000000.0,46198000000.0,2356000000.0,3806000000.0,3106000000.0,457000000.0,-1450000000.0,-808000000.0,-19000000.0,370000000.0,-789000000.0,-642000000.0,-1097000000.0,455000000.0,-58000000.0,-58000000.0,513000000.0,29000000.0,484000000.0,484000000.0,7173400000.0,0.0674714919006329,0.0634287785429503,7230400000.0,0.0669395884045142,0.0629287452976322,-1450000000.0,-3.1419486053719003,-7597000000.0,-1450000000.0,4.852329365242823,-2.9863656959261853,0.9968282736746714,0.3147740262636964,6147000000.0,,11019000000.0,11019000000.0,,35575000000.0,17396000000.0,,,52835000000.0,81250000000.0,,,335054000000.0,313727000000.0,335054000000.0,416304000000.0,,40043000000.0,10387000000.0,7868000000.0,,78465000000.0,73005000000.0,,66820000000.0,,13516000000.0,53304000000.0,139825000000.0,218290000000.0,909000000.0,671000000.0,215000000.0,178599000000.0,,196521000000.0,1493000000.0,198014000000.0,416304000000.0,8020840656.0,-11019000000.0,-5.564758047410789,44.73349081085734,1.0354935321480916,17.583618446938644,-35575000000.0,,,,-50430000000.0,,,238000000.0,,21327000000.0,21327000000.0,17396000000.0,70597000000.0,70597000000.0,,455000000.0,,4115000000.0,5117000000.0,-3909000000.0,-3909000000.0,661000000.0,,,,,-5225000000.0,-16916000000.0,-2258000000.0,-832000000.0,1137000000.0,-1969000000.0,-4000000.0,,-147000000.0,-3241000000.0,-1237000000.0,-19496000000.0,,661000000.0,,-125000000.0,0.092145983773385,443.0476906266179,1.365702479338843,-11737000000.0,16000000.0,11737000000.0,-4000000.0,,46000000.0,46000000.0,6.768617392031673,-0.2021356678841274,-0.2021356678841274,0.092145983773385,1.5360916720104831,24.990938745922435,24.63085844927092,11239539229748.18,80873000000.0,11310886229748.18,261636000000.0,30.910501612927884,0.0071500144513256,45.64374931296883,,,522.1047303085709,522.1047303085709,11328848864802.08,11400195864802.08,1576.7817533872612,247808000000.0,-7786000000.0,-7786000000.0,21664017912.772587,21664017912.772587,389000000.0,,243000000.0,,,,,,-11753000000.0,,,-1002000000.0,,,,,,,,,,,
2016-03-31,TNZ.TO,quarterly,Q1,2016.0,CAD,946000.0,946000.0,511000.0,511000.0,435000.0,1383000.0,633000.0,750000.0,-948000.0,-195000.0,-38000.0,6000.0,-157000.0,-753000.0,,-753000.0,,,-753000.0,,-753000.0,-753000.0,11436702.0,-0.0658406593089511,-0.0658406593089511,11436702.0,-0.0658406593089511,-0.0658406593089511,-206000.0,-11.58772200117976,-948000.0,-948000.0,45.9830866807611,-100.21141649048626,-79.59830866807611,,742000.0,,22294000.0,21899000.0,309000.0,309000.0,,,,94000.0,22697000.0,,,,,17351000.0,40048000.0,498000.0,,,,,498000.0,,,2680000.0,,,2680000.0,2680000.0,3178000.0,40465000.0,,,-4059000.0,,36870000.0,,36870000.0,40048000.0,11436702.0,-21899000.0,-59.39517222674261,92.06452257291252,45.57630522088353,11.188972554998436,,17351000.0,24709000.0,7358000.0,498000.0,,,40465000.0,395000.0,,,,,,,-753000.0,742000.0,128000.0,-149000.0,-254000.0,-254000.0,-137000.0,-204000.0,-204000.0,,,-149000.0,-353000.0,,,,,,,,,,-490000.0,-204000.0,-341000.0,,-341000.0,-0.029816287947347,,0.1819389110225763,,,,,,,,0.0827161536603821,-0.018012185680802,-0.0828910292495161,-0.011978977855679,1.949338192076702,-0.3549100081474537,3.2238314856852965,,,-22294000.0,-4059000.0,,,,,,,,,-21899000.0,,5040007.0,-584022.0,-3307705.0,374910.5366679947,2424790.5366679947,44000.0,,,,,,,277000.0,,,,,,,,,,,,,,,
2016-03-31,TTE.L,quarterly,Q1,2016.0,USD,27522000000.0,27522000000.0,20319000000.0,20319000000.0,7203000000.0,6330000000.0,,6330000000.0,873000000.0,-700000000.0,274000000.0,274000000.0,-974000000.0,1573000000.0,-48000000.0,1621000000.0,30000000.0,30000000.0,1591000000.0,-15000000.0,1606000000.0,1606000000.0,2397014925.0,0.6700000001042964,0.6762577834178484,2397014925.0,0.6700000001042964,0.6762577834178484,3608000000.0,13.725182863113895,873000000.0,873000000.0,26.17178984085459,3.172007848266841,5.835331734612311,0.3979950187419045,2735000000.0,,24009000000.0,20570000000.0,12220000000.0,12220000000.0,13887000000.0,,,16551000000.0,66667000000.0,21824000000.0,21824000000.0,135668000000.0,121156000000.0,157492000000.0,224159000000.0,36825000000.0,20887000000.0,,10858000000.0,10858000000.0,48261000000.0,43138000000.0,43138000000.0,33357000000.0,11766000000.0,,21591000000.0,76495000000.0,124756000000.0,111475000000.0,7709000000.0,4585000000.0,,-10447000000.0,96443000000.0,2960000000.0,99403000000.0,224159000000.0,2340063448.0,33426000000.0,33.62675170769494,40.49235142883037,1.3813845548165185,13.366508064230032,,,,,15938000000.0,,,103766000000.0,3439000000.0,14512000000.0,14512000000.0,13887000000.0,578000000.0,578000000.0,,1621000000.0,2735000000.0,-930000000.0,-930000000.0,-1545000000.0,-1545000000.0,1881000000.0,-4146000000.0,,93000000.0,,320000000.0,-3923000000.0,-954000000.0,21000000.0,154000000.0,-133000000.0,,,-284000000.0,-1217000000.0,560000000.0,-3259000000.0,-4146000000.0,-2265000000.0,,1902000000.0,-0.9449252803463458,2.3981319833302064,1.1712328767123288,-190000000.0,,190000000.0,,93000000.0,,,11.481780823705137,1.5052054796863643,0.364202988848724,0.7847260275194157,10.016207971671266,3.21608343761147,35.41529888471596,109158451047.78384,53996000000.0,142105451047.7838,64665000000.0,83.50112116291658,0.3799713494582521,1.0606467461396016,7.72774218542519,191.0019503330428,7.908837393516084,3.138306685436268,109158451047.78384,145544451047.7838,59.28434135543975,133980000000.0,18389000000.0,744000000.0,17967931818.18182,45280931818.181816,,,,,,,,,-190000000.0,,,,,,,,,,,,,-4146000000.0,
2016-03-31,VLE.TO,quarterly,Q1,2016.0,CAD,3334257.804074,3334257.804074,2201781.14696,2201781.14696,1132476.657114,1350497.673415,1175618.625004,174879.04841100005,-218021.016302,339742.99713399995,,,339742.99713399995,-557764.013436,206465.132045,-764229.145481,,,-764229.145481,,-764229.145481,-764229.145481,57906000.0,-0.0131977540407039,-0.0131977540407039,57906000.0,-0.0131977540407039,-0.0131977540407039,1193337.64753,36.0477937016172,-218021.01630200003,-218021.016302,33.96487985212993,-6.538817005559936,-22.92051756007643,,1411358.663832,,2870481.649256,2870481.649256,4079227.142461,4079227.142461,,,,763458.7531969994,7713167.544914,,,843579.5507069901,843579.5507069901,66048041.662815,73761209.207729,2731040.645897,,,,,2731040.645897,,,15206002.896675,5029120.828326,,10176882.068349,15206002.896675,17937043.542572,119544852.23876,104602323.503128,,-50895966.226002,-12824720.347601,55824165.665157,,55824165.665157,73761209.207729,57906000.0,-2870481.649256,-5.142005464933673,75.6822810590631,2.824259520451274,119.47483046621603,,65204462.11210801,98071708.113772,32867246.001664,2731040.645897,,,14942528.735632,,,,,,,,-764229.145481,1411358.663832,869772.888355,545437.7368959999,-609380.296447,-609380.296447,907522.110259,-2053095.436196,-2053095.436196,,,-1246494.7151089995,-3299590.151305,,,,,,,,,-109395.704293,-2392068.041046,-2053095.436196,-1145573.325937,,-1145573.325937,-0.0197833268735018,1.7296722811418144,-1.187500000000409,,,,,,,,0.0575805236775809,0.0206081865010534,-0.0037650850741201,0.0156723329233412,0.0495714027778813,0.9274748260478364,0.9640480375981244,30315643.992000006,,27445162.342744008,53706357.27712601,,,1.979790185241936,5.492125819487028,,4.055582350221284,2.0616496829972952,30315643.992000006,27445162.342744008,0.4739605972221187,13862662.087796,4997183.830961,-948103.972378,6767255.59308308,13312233.67824708,,,,1.00000761449337e-06,,,,117870.019414,,,,206465.132045,,,,,,,,,,,
2016-03-31,XOM,quarterly,Q1,2016.0,USD,47105000000.0,47105000000.0,37848000000.0,37848000000.0,9257000000.0,9052000000.0,2593000000.0,6459000000.0,205000000.0,-1525000000.0,77000000.0,77000000.0,-1602000000.0,1730000000.0,-51000000.0,1781000000.0,-58000000.0,-58000000.0,1839000000.0,29000000.0,1810000000.0,1810000000.0,4178000000.0,0.4332216371469602,0.4262805169937769,4178000000.0,0.4332216371469602,0.4262805169937769,4970000000.0,11.469803791841544,205000000.0,205000000.0,19.65184163040017,0.4351979619997877,3.842479566924955,0.7309717568214457,4765000000.0,,4846000000.0,4846000000.0,19814000000.0,19814000000.0,16223000000.0,4386000000.0,11837000000.0,3368000000.0,44251000000.0,34915000000.0,34915000000.0,263623000000.0,263623000000.0,298538000000.0,342789000000.0,35186000000.0,32294000000.0,2892000000.0,13540000000.0,13540000000.0,48726000000.0,29568000000.0,29568000000.0,85997000000.0,36293000000.0,22401000000.0,27303000000.0,115565000000.0,164291000000.0,23650000000.0,11825000000.0,230454000000.0,411200000000.0,-20384000000.0,172187000000.0,6311000000.0,178498000000.0,342789000000.0,4146611352.0,38262000000.0,21.435534291700748,52.07226602954004,0.9081599146246356,-2.173149591482229,,,,,,,,11825000000.0,,,,,,,,1781000000.0,4765000000.0,-1335000000.0,-1335000000.0,-399000000.0,-399000000.0,4812000000.0,-4601000000.0,-4601000000.0,-234000000.0,-234000000.0,309000000.0,-4349000000.0,-3054000000.0,4341000000.0,11963000000.0,-7622000000.0,-721000000.0,-726000000.0,-42000000.0,524000000.0,154000000.0,987000000.0,-4601000000.0,211000000.0,,4552000000.0,0.0505026328386787,7.901676027458349,2.658563535911602,177000000.0,177000000.0,-177000000.0,5000000.0,,,,11.27453326950694,1.189564384873145,0.0490665390138822,1.1517472474868358,1.1598851124940164,101.250598372427,42.72331258975586,349239020000.0,43108000000.0,393812020000.0,472444000000.0,9.124467661775787,0.1094633932199428,1.6284326917112908,14.197563631119763,42.68964986449865,14.696906498658006,8.963806032438885,349239020000.0,393812020000.0,94.2585016754428,241835000000.0,27738000000.0,9225000000.0,26795572254.33526,43933572254.33526,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,0857.HK,quarterly,Q2,2016.0,CNY,386237000000.0,386237000000.0,292816000000.0,292816000000.0,93421000000.0,80439000000.0,-13203000000.0,93642000000.0,12982000000.0,-21859000000.0,5410000000.0,5671000000.0,-27269000000.0,34841000000.0,6998000000.0,27843000000.0,27058000000.0,27058000000.0,785000000.0,-13529000000.0,14314000000.0,14314000000.0,,,,,,,66818000000.0,16.560136268165465,12982000000.0,12982000000.0,24.18748074368846,3.361148724746723,3.706014700818409,,53836000000.0,,102986000000.0,102154000000.0,71615000000.0,62675000000.0,144482000000.0,43008000000.0,95035000000.0,87340000000.0,406423000000.0,88887000000.0,88887000000.0,187899000000.0,71551000000.0,2012069000000.0,2418492000000.0,302591000000.0,186320000000.0,33906000000.0,136543000000.0,89698000000.0,494474000000.0,414932000000.0,414932000000.0,146984000000.0,12840000000.0,,134144000000.0,561916000000.0,1056390000000.0,268891000000.0,183021000000.0,,702702000000.0,291666000000.0,1182668000000.0,179434000000.0,1362102000000.0,2418492000000.0,183020977818.0,402476000000.0,29.54815424982857,54.11277487420422,0.8219299700287578,2.062327966728951,,1735283000000.0,3296766000000.0,1561483000000.0,82365000000.0,,,85870000000.0,832000000.0,116348000000.0,70604000000.0,,55340000000.0,,,27845000000.0,53836000000.0,-17912000000.0,-24991000000.0,-12959000000.0,,50810000000.0,-34365000000.0,-33151000000.0,1333000000.0,-881000000.0,1921000000.0,-31795000000.0,-4878000000.0,-24193000000.0,332461000000.0,-356654000000.0,,,10647000000.0,-18424000000.0,1121000000.0,591000000.0,-34365000000.0,16445000000.0,20976949513.504204,-6511000000.0,,0.5597368108780884,3.549671650132737,-707000000.0,,707000000.0,,2214000000.0,23000000.0,23000000.0,,,,,,,,,551475000000.0,627923000000.0,1616632000000.0,34.1125871565081,0.8782525882950617,0.3956988312219456,2.3894660334566264,13.706817139988212,2.261902512777118,1.4281450145810803,,628755000000.0,,1586871000000.0,262788000000.0,45811000000.0,277608339198.0712,439677339198.0712,261000000.0,,,,45744000000.0,,,,-707000000.0,-25295000000.0,-7142000000.0,6999000000.0,,,19478000000.0,55340000000.0,80000000.0,,,8202000000.0,-1763000000.0,-1214000000.0,8940000000.0
