date,ticker,period,period_label,fiscal_year,currency,is_sales_revenue_turnover,is_sales_and_services_revenues,is_cogs,is_cog_and_services_sold,is_gross_profit,is_operating_expn,is_sg_and_a_expense,is_operating_expenses_r_and_d,is_other_operating_expenses,is_oper_income,is_nonop_income_loss,is_net_interest_expense,is_int_expense,is_int_income,is_other_nonop_income_loss,is_pretax_income,is_inc_tax_exp,is_inc_bef_xo_item,is_xo_gl_net_of_tax,is_extraord_items_and_acctg_chng,is_ni_including_minority_int_ratio,is_min_noncontrol_interest_credits,is_net_income,is_earn_for_common,is_avg_num_sh_for_eps,eps,eps_cont_ops,is_sh_for_diluted_eps,diluted_eps,dil_eps_cont_ops,ebitda,ebitda_margin,ebita,ebit,gross_margin,oper_margin,profit_margin,div_per_shr,is_depr_exp,is_tot_cash_pfd_dvd,is_other_oper_income,bs_c_and_ce_and_sti_detailed,bs_cash_near_cash_item,bs_mkt_sec_other_st_invest,bs_accts_rec_excl_notes_rec,bs_other_current_receivable,bs_inventories,bs_invtry_raw_materials,bs_invtry_in_progress,bs_invtry_finished_goods,bs_invtry_adj,bs_other_current_assets_detailed,bs_cur_asset_report,bs_net_fix_asset,bs_gross_fix_asset,bs_other_assets_def_chrg_other,bs_disclosed_intangibles,bs_other_intangible_assets_detailed,bs_other_noncurrent_assets_detailed,bs_tot_non_cur_asset,bs_tot_asset,bs_acct_payable,bs_taxes_payable,bs_accrual,bs_st_borrow,bs_short_term_debt_detailed,bs_st_capital_lease_obligations,bs_other_current_liabs_sub_detailed,bs_other_current_liabs_detailed,bs_cur_liab,bs_lt_borrow,bs_long_term_borrowings_detailed,bs_lt_capital_lease_obligations,bs_other_noncur_liabs_sub_detailed,bs_pension_liabilities,bs_other_noncurrent_liabs_detailed,bs_non_cur_liab,bs_tot_liab,bs_pfd_eqty_and_hybrid_cptl,bs_sh_cap_and_apic,bs_common_stock,bs_add_paid_in_cap,bs_amt_of_tsy_stock,bs_pure_retained_earnings,bs_eqty_bef_minority_int_detailed,bs_minority_noncontrolling_interest,bs_total_equity,bs_tot_liab_and_eqy,bs_sh_out,bs_total_capital_leases,net_debt,net_debt_to_shrhldr_eqty,tce_ratio,cur_ratio,cash_conversion_cycle,bs_accum_depr,bs_goodwill,bs_other_inv,cf_net_inc,cf_non_cash_items_detailed,cf_def_inc_tax,cf_other_non_cash_adj_less_detailed,cf_chng_non_cash_work_cap,cf_acct_rcv_unbilled_rev,cf_change_in_inventories,cf_change_in_prepaid_assets,cf_inc_dec_in_ot_op_ast_liab_detail,cf_cash_from_oper,cf_disp_fxd_and_intangibles_detailed,cf_disposal_of_fixed_prod_assets,cf_acquis_fxd_and_intang_detailed,cf_purchase_of_fixed_prod_assets,cf_acquisition_of_intang_assets,cf_net_chg_in_lt_invest_detailed,cf_decr_invest,cf_incr_invest,cf_nt_csh_rcvd_pd_for_acquis_div,cf_cash_for_divestitures,cf_cash_for_acquis_subsidiaries,cf_other_investing_act_detailed,cf_cash_from_inv_act,cf_dvd_paid,cf_nt_csh_proc_pymt_debt,cf_pymt_debt_and_capital_lease,cf_proc_fr_repurch_eqty_detailed,cf_decr_cap_stock,cf_other_financing_act_excl_fx,cf_cash_from_fin_act,cf_effect_foreign_exchanges,cf_net_chng_cash,cf_cap_expenditures,cf_net_cash_paid_for_aquis,cf_free_cash_flow,cf_free_cash_flow_firm,free_cash_flow_equity,free_cash_flow_per_sh,pr_to_free_cash_flow,cash_flow_to_net_inc,cf_proc_debt_and_capital_lease,cf_incr_cap_stock,cf_stock_based_compensation,revenue_per_sh,ebitda_per_sh,oper_inc_per_sh,cash_flow_per_sh,cash_st_investments_per_sh,book_val_per_sh,tang_book_val_per_sh,market_cap,short_and_long_term_debt,enterprise_value,bs_tot_cap,tot_debt_to_tot_cap,total_debt_to_ev,ev_to_ttm_sales,ev_to_ttm_ebitda,ev_to_ttm_ebit,ev_to_ttm_cash_flow_firm,ev_to_ttm_free_cash_flow_firm,diluted_mkt_cap,diluted_ev,ev_to_sh_out,ttm_net_sales,ttm_ebitda,ttm_oper_inc,ttm_cash_flow_firm,ttm_free_cash_flow_firm,is_discontinued_operations,bs_acct_note_rcv,bs_loans_receivable,bs_lt_invest,bs_long_term_investments,bs_acct_payable_and_accruals_detailed,bs_st_deferred_revenue,bs_accrued_liabilities,bs_other_ins_res_to_shrhldr_eqy,bs_deferred_tax_liabs_st,cf_depr_amort,cf_asset_impairment_charge,cf_change_in_accounts_payable
2020-09-30,105560.KS,quarterly,Q3,2020.0,KRW,3713844000000.0,3713844000000.0,,,,,1268188000000.0,,-1268188000000.0,,-1570594000000.0,,,,-1570594000000.0,1570594000000.0,376577000000.0,1194017000000.0,55274000000.0,55274000000.0,1138743000000.0,-27637000000.0,1166380000000.0,1166380000000.0,389634335.0,2993.524685138439,3064.455292421804,394542182.0,2956.2871936466354,3026.335470512504,261008000000.0,7.370295466814119,,,100.0,,31.406273392204948,,261008000000.0,,,85876241000000.0,26503384000000.0,59372857000000.0,,13972790000000.0,,,,,,-99849031000000.0,,5467106000000.0,9263492000000.0,-162314074000000.0,3202052000000.0,2441752000000.0,-165516126000000.0,,605506353000000.0,33563000000.0,878228000000.0,27952848000000.0,,,,-28864639000000.0,-28864639000000.0,,88556404000000.0,88008317000000.0,548087000000.0,-88556404000000.0,446402000000.0,-91064824000000.0,,563398452000000.0,,18814147000000.0,2090558000000.0,16723589000000.0,1136188000000.0,21949927000000.0,41211390000000.0,896511000000.0,42107901000000.0,605506353000000.0,389634335.0,548087000000.0,61504933000000.0,146.06506508125398,6.459500444443946,,,3796386000000.0,760300000000.0,,1193609000000.0,836404000000.0,,817062000000.0,-1577395000000.0,-46174000000.0,,,-1754175000000.0,713626000000.0,3218000000.0,3218000000.0,-140536000000.0,-116753000000.0,-23783000000.0,-3360140000000.0,23723902000000.0,-27084042000000.0,,,,-1878796000000.0,-5376254000000.0,,3923595000000.0,-26720775000000.0,,,1630677000000.0,5554272000000.0,-48949000000.0,891644000000.0,-140536000000.0,,573090000000.0,573090000000.0,4523686000000.0,1470.8406023817176,-1.0508252846617585,0.6118297638848402,30644370000000.0,,19342000000.0,9531.613788605157,669.8793626593508,,1831.527501291692,220402.1393545823,61700.11942094375,99852.20886655177,11585932804959.0,88556404000000.0,15162606804959.0,113493400000000.0,78.02780073554938,5.840447169746381,1.0759954958566749,14.599082230848255,,,,11731869598642.8,74681400598642.8,38914.96575875173,14091701000000.0,1038600000000.0,,-9139281000000.0,-8346100000000.0,,13972790000000.0,,156846968000000.0,156846968000000.0,28864639000000.0,,2062018000000.0,386367000000.0,,261008000000.0,,222954000000.0
2020-09-30,207940.KS,quarterly,Q3,2020.0,KRW,274582011290.0,274582011290.0,187883906690.0,187883906690.0,86698104600.0,30163798000.0,14553895000.0,1091464000.0,14518439000.0,56534306600.0,-17211280830.0,117075000.0,3726654000.0,3609579000.0,-17328355830.0,73745587430.0,17664216410.0,56081371020.0,,,56081371020.0,,56081371020.0,56081371020.0,43469359.0,1290.1356797094709,1290.1356797094709,43469359.0,1290.1356797094709,1290.1356797094709,56534306600.0,27.853635888891525,19859946120.0,56534306600.0,31.57457554946443,20.589224448607908,20.42426987715871,,36674360480.0,,,904108670860.0,57022223900.0,847086446960.0,,,555769917550.0,264849237000.0,175444025000.0,119568149000.0,-4091493000.0,109209391430.0,1569087979840.0,1689066928730.0,2162554339730.0,2879044191360.0,24342694790.0,24342694790.0,2854701496570.0,4568111120090.0,6137199099930.0,37486347000.0,26363585480.0,-63849932480.0,292386465970.0,286847455000.0,5539010970.0,333468749460.0,333468749460.0,625855215430.0,317622365810.0,304868058000.0,12754307810.0,694885998250.0,31706025000.0,663179973250.0,1012508364060.0,1638363579500.0,,2652725582020.0,165412500000.0,2487313082020.0,,1857376003090.0,4498835520440.0,,4498835520440.0,6137199099940.0,66867341.0,18293318780.0,534693289100.0,11.885148649482195,73.19806861302385,2.507110176851275,276.52099083933774,473487411000.0,,-450.0,56081371010.0,15259931440.0,17664216410.0,-2404284970.0,62942468890.0,99124858770.0,-52161789150.0,-389837020.0,16369236290.0,134283771340.0,15900000.0,15900000.0,-32381141260.0,-29651140090.0,-2730001170.0,-130062173840.0,1070000000000.0,-1200062173840.0,,,,20.0,-162427415080.0,,-211350000000.0,-211350000000.0,,,227820031450.0,16470031450.0,-265913670.0,-11673612290.0,-32381141260.0,,101902630080.0,104736641888.98515,-106701468750.0,2344.2404586642283,42.8816029357503,2.3944452301658443,,,,6316.679555592251,1300.5553314002168,1300.5553314002168,3089.1592245471115,20798.75782985436,46533.66301283624,102934.41008987503,29993857710000.0,610008831780.0,29699757870920.0,2632797334870.0,23.169608374361275,0.0205391853506415,26.931293087008623,96.68860896450956,96.68860896450956,66.22888471276264,56.62998131050027,29993857710000.0,30546844317880.0,683234.3184752276,1102797321130.0,307169150420.0,307169150420.0,448441159770.832,524452899040.832,,,,,,,,,,,,,
2020-09-30,329180.KS,quarterly,Q3,2020.0,KRW,1925477305000.0,1925477305000.0,1828760606000.0,1828760606000.0,96716699000.0,91749421000.0,22319421000.0,14795000000.0,54635000000.0,4967278000.0,67873275000.0,35009000000.0,41328000000.0,6319000000.0,32864275000.0,-62905997000.0,10973928000.0,-73879925000.0,,,-73879925000.0,,-73879925000.0,-73879925000.0,70766212.0,-1043.9999953650197,-1043.9999953650197,70766212.0,-1043.9999953650197,-1043.9999953650197,4967278000.0,0.9617810073884429,-60329722000.0,4967278000.0,5.022998648119615,0.2579764501560821,-3.83696680340774,,65297000000.0,,,2067511202000.0,1513311202000.0,554200000000.0,1057825771000.0,-1057825771000.0,785056009000.0,356183009000.0,326926000000.0,117694000000.0,-15747000000.0,4919221749000.0,7771788960000.0,6105210127000.0,11096192127000.0,621109209000.0,60333613000.0,60333613000.0,560775596000.0,6726319336000.0,14498108296000.0,880961587000.0,,-880961587000.0,2731110318000.0,2725007233000.0,6103085000.0,3507627432000.0,3507627432000.0,6238737750000.0,2292969929000.0,2291168350000.0,1801579000.0,412806333000.0,104147553000.0,308658780000.0,2705776262000.0,8944514012000.0,,4993807639000.0,353865580000.0,4639942059000.0,,-172286211000.0,5553594284000.0,,5553594284000.0,14498108296000.0,88773116.0,7904664000.0,3502864381000.0,63.07382574005833,38.04783487491415,1.245730991016572,22.728825941916075,4990982000000.0,,,-73845646000.0,72630172000.0,10974000000.0,61656172000.0,-146126000000.0,150356000000.0,121503000000.0,,-417985000000.0,-147341474000.0,1023123000.0,1023123000.0,-46729440000.0,-45580468000.0,-1148972000.0,-400000000000.0,31264200000.0,-431264200000.0,,,,-996952000.0,-446703269000.0,,,,,,-77935282000.0,-77935282000.0,-388973000.0,-671980025000.0,-46729440000.0,,-194070914000.0,,-191898819000.0,-2742.423375720605,,1.9943370814196144,,,,27208.99212465972,70.1927920064451,70.1927920064451,-2082.087903758364,29216.078458459808,2565.904884099208,77625.47288810654,,5024080247000.0,2956569045000.0,5205659616000.0,96.51188547860676,1.6992940704349422,0.3537244575375681,36.77806640183594,36.77806640183594,,,,3510769045000.0,41779.388234034624,8358395870000.0,80389464000.0,80389464000.0,-663922076387.4788,-469826899387.4788,,,,,,,,,,,,,
2020-12-31,000270.KS,quarterly,Q4,2020.0,KRW,16910572000000.0,16910572000000.0,13890647000000.0,13890647000000.0,3019925000000.0,1739604000000.0,1163646000000.0,189907000000.0,386051000000.0,1280321000000.0,164188000000.0,17157000000.0,62750000000.0,45593000000.0,147031000000.0,1116133000000.0,154509000000.0,961624000000.0,,,961624000000.0,,961624000000.0,961624000000.0,,,,,,,1280321000000.0,3.4943561476103606,725770000000.0,1280321000000.0,17.8582072800376,7.571127694556991,5.686525565190817,,554551000000.0,,,14835414000000.0,10160697000000.0,4674717000000.0,1819008000000.0,-1819008000000.0,7093959000000.0,863688000000.0,520102000000.0,5710169000000.0,,4164009000000.0,26093382000000.0,15579715000000.0,28838326000000.0,18817346000000.0,2665571000000.0,2628335000000.0,16151775000000.0,34397061000000.0,60490443000000.0,7302405000000.0,300531000000.0,-7602936000000.0,5315530000000.0,5267994000000.0,47536000000.0,15782059000000.0,15782059000000.0,21097589000000.0,5111753000000.0,4898722000000.0,213031000000.0,4389429000000.0,334933000000.0,4054496000000.0,9501182000000.0,30598771000000.0,,3855082000000.0,2139317000000.0,1715765000000.0,216189000000.0,27173417000000.0,29891672000000.0,,29891672000000.0,60490443000000.0,400931263.0,260567000000.0,6019000000.0,0.0201360432430812,47.08372030637612,1.2367944981770191,15.361176771320409,13258611000000.0,37236000000.0,,961624000000.0,2138686000000.0,154509000000.0,1984177000000.0,-2389874000000.0,-427667000000.0,268723000000.0,,-2230930000000.0,710436000000.0,17261000000.0,17261000000.0,-681129000000.0,-505597000000.0,-175532000000.0,937815000000.0,59773000000.0,878042000000.0,2153000000.0,,2153000000.0,-9000000.0,276091000000.0,,-1057667000000.0,-277668000000.0,,,-14156000000.0,-1071823000000.0,-149063000000.0,-85296000000.0,-681129000000.0,-2153000000.0,29307000000.0,83370365208.26819,-835567000000.0,,2.1350838538502366,0.7387877174446561,-779999000000.0,,,,,,,,,,,10427283000000.0,-4408131000000.0,39740017000000.0,26.23874821190942,-2.3654657722286383,,,,,,,266586000000.0,,59168096000000.0,2067544000000.0,2067544000000.0,5612207152468.389,7856197152468.389,,,,,,,,,,,,,
2020-12-31,000660.KS,quarterly,Q4,2020.0,KRW,7966225000000.0,7966225000000.0,5535131000000.0,5535131000000.0,2431094000000.0,1465182000000.0,259948000000.0,739762000000.0,465472000000.0,965912000000.0,-1266903000000.0,66862000000.0,71727000000.0,4865000000.0,-1333765000000.0,2232815000000.0,465073000000.0,1767742000000.0,1892000000.0,1892000000.0,1765850000000.0,-946000000.0,1766796000000.0,1766796000000.0,,,,,,,965912000000.0,15.735339267341262,-1626301000000.0,965912000000.0,30.517516138447007,12.125090616948428,22.178585214452266,,2592213000000.0,,,4948245000000.0,2975989000000.0,1972256000000.0,4931322000000.0,-4931322000000.0,6136318000000.0,1379200000000.0,3724374000000.0,1453730000000.0,-420986000000.0,5486390000000.0,16570953000000.0,42938207000000.0,94547082000000.0,11664693000000.0,3400278000000.0,2698682000000.0,8264415000000.0,54602900000000.0,71173853000000.0,1046159000000.0,636649000000.0,-1682808000000.0,3461714000000.0,3114250000000.0,347464000000.0,5610646000000.0,5610646000000.0,9072360000000.0,9433650000000.0,8137398000000.0,1296252000000.0,758746000000.0,96765000000.0,661981000000.0,10192396000000.0,19264756000000.0,,7801388000000.0,3657652000000.0,4143736000000.0,2508427000000.0,46995728000000.0,51888541000000.0,20556000000.0,51909097000000.0,71173853000000.0,684001795.0,1643716000000.0,8275659000000.0,15.94259865472135,71.5748269144722,1.8265316852505853,134.16588061042626,51608875000000.0,701596000000.0,,1767742000000.0,1469604000000.0,465073000000.0,1004126000000.0,24481000000.0,146457000000.0,-18609000000.0,,-103367000000.0,3261827000000.0,20923000000.0,20923000000.0,-2800150000000.0,-2529549000000.0,-270601000000.0,-21995000000.0,331728000000.0,-353723000000.0,-4646000000.0,,-4646000000.0,-173550000000.0,-2979418000000.0,,111275000000.0,-1056741000000.0,,,-159730000000.0,-48455000000.0,-65103000000.0,233954000000.0,-2800150000000.0,4646000000.0,461677000000.0,518463984337.70825,864476000000.0,,2.8134642156528864,1.846182015354348,1168016000000.0,,405000000.0,,,,,,,,,12895364000000.0,7967675000000.0,63569300000000.0,20.28552147026945,1.618460090302378,0.2497671033652286,1.587300401483055,1.587300401483055,0.6371064624676446,0.3841031432748011,,9939931000000.0,,31900418000000.0,5019639000000.0,5019639000000.0,12506033872485.854,20743581872485.85,,,,,,,,,,,,,
2020-12-31,005380.KS,quarterly,Q4,2020.0,KRW,29243350000000.0,29243350000000.0,23864084000000.0,23864084000000.0,5379266000000.0,4124869000000.0,2829529000000.0,418457000000.0,876883000000.0,1254397000000.0,119374000000.0,36609000000.0,117798000000.0,81189000000.0,82765000000.0,1135023000000.0,-48379000000.0,1183402000000.0,227210000000.0,227210000000.0,956192000000.0,-113605000000.0,1069797000000.0,1069797000000.0,,,,,,,1254397000000.0,2.3026213845067445,183370000000.0,1254397000000.0,18.39483506506608,4.289511974517284,3.658257347396929,,1071027000000.0,,,29853615000000.0,9862136000000.0,19991479000000.0,4536089000000.0,-4536089000000.0,11333734000000.0,1932838000000.0,981454000000.0,7514212000000.0,,9902956000000.0,51090305000000.0,55562082000000.0,82908001000000.0,102691825000000.0,5677567000000.0,5336091000000.0,97014258000000.0,158253907000000.0,209344212000000.0,9649045000000.0,548733000000.0,-10197778000000.0,30026153000000.0,29884675000000.0,141478000000.0,29433375000000.0,29433375000000.0,59459528000000.0,62137651000000.0,61522085000000.0,615566000000.0,11406063000000.0,247566000000.0,11158497000000.0,73543714000000.0,133003242000000.0,331011000000.0,5348075000000.0,1157982000000.0,4190093000000.0,1700592000000.0,68911800000000.0,69480633000000.0,6860337000000.0,76340970000000.0,209344212000000.0,200576769.0,757044000000.0,81544624000000.0,106.8163320429384,34.53309303543543,0.8592450481611627,26.494240825204106,27345919000000.0,341476000000.0,905230000000.0,1183402000000.0,3030680000000.0,-48379000000.0,3079059000000.0,-6839188000000.0,-486701000000.0,-26491000000.0,,-6325996000000.0,-2625106000000.0,57857000000.0,57857000000.0,-2024194000000.0,-1467762000000.0,-556432000000.0,-1453041000000.0,-1464853000000.0,11812000000.0,-37644000000.0,4991000000.0,-42635000000.0,-22422000000.0,-3479444000000.0,,1756662000000.0,-4784321000000.0,-119321000000.0,-119321000000.0,2231984000000.0,3869325000000.0,-181840000000.0,-2235225000000.0,-2024194000000.0,37644000000.0,-4649300000000.0,,-2278348605000.0,,6.308730817881811,-2.4538356342371497,6540983000000.0,,,,,,,,,,,92163804000000.0,69501537000000.0,169424934000000.0,54.398016764167664,1.3260685731309798,0.6682994254838629,29.023417830674862,29.023417830674862,,12.701366743916786,,89493016000000.0,,103997601000000.0,2394671000000.0,2394671000000.0,-120051912277.98907,5471973087722.011,,,,,,,,,,,,,
2020-12-31,005490.KS,quarterly,Q4,2020.0,KRW,14938094000000.0,14938094000000.0,13521373000000.0,13521373000000.0,1416720000000.0,512380000000.0,485941000000.0,37919000000.0,-11480000000.0,904340000000.0,438282000000.0,57111000000.0,133000000000.0,75889000000.0,381171000000.0,466058000000.0,-228862000000.0,694920000000.0,29688000000.0,29688000000.0,665232000000.0,-14844000000.0,680076000000.0,680076000000.0,,,,,,,1840478000000.0,10.582024411050446,904340000000.0,904340000000.0,9.48394755047063,6.053918257576904,4.552629003405655,,936138000000.0,,,16364529000000.0,4754644000000.0,11609885000000.0,7468622000000.0,1843718000000.0,9636183000000.0,4521881000000.0,1626855000000.0,2036797000000.0,-131642000000.0,833041000000.0,36404828000000.0,29457281000000.0,72206472000000.0,8402062000000.0,4392292000000.0,3488399000000.0,4009770000000.0,43278848000000.0,79683676000000.0,4555952000000.0,799292000000.0,699790000000.0,8922077000000.0,7610191000000.0,244548000000.0,2234352000000.0,1580520000000.0,17211463000000.0,12315205000000.0,11820078000000.0,495127000000.0,2553485000000.0,141785000000.0,761744000000.0,14868690000000.0,32080153000000.0,,1802406000000.0,482403000000.0,1320003000000.0,2391523000000.0,46064477000000.0,44293826000000.0,3309697000000.0,47603523000000.0,79683676000000.0,76015472.0,739675000000.0,14675625000000.0,30.8288632335048,57.39199986016993,2.11515011826711,90.9662142681731,42749191000000.0,903893000000.0,1582292000000.0,694920000000.0,183796000000.0,-228862000000.0,159144000000.0,883710000000.0,706107000000.0,-582684000000.0,,-19638000000.0,2698564000000.0,15762000000.0,15762000000.0,-1051973000000.0,-993147000000.0,-58826000000.0,-504503000000.0,10298781000000.0,-10803284000000.0,-32049000000.0,6560000000.0,-38609000000.0,-171537000000.0,-1744300000000.0,-118436000000.0,-1337877000000.0,-2062145000000.0,-553542000000.0,-553542000000.0,-872750000000.0,-2882605000000.0,-85199000000.0,-1928341000000.0,-1051973000000.0,32049000000.0,1646591000000.0,,383302000000.0,,1.24268996150903,3.9680329845487856,724268000000.0,,,,,,,,,,,21237282000000.0,8182450000000.0,71093859000000.0,29.87217503553999,2.59546737224181,0.1423859903231923,1.3455458501352873,3.327012005778648,0.9207555905461714,0.7080767035775007,,19792335000000.0,,57466679000000.0,6081138000000.0,2459399000000.0,8886668822880.951,11555880822880.951,,9571075000000.0,258735000000.0,5419505000000.0,5419505000000.0,6055034000000.0,653832000000.0,1649956000000.0,-1380918000000.0,,936138000000.0,253514000000.0,779925000000.0
2020-12-31,005930.KS,quarterly,Q4,2020.0,KRW,61551508000000.0,61551508000000.0,37804928000000.0,37804928000000.0,23746580000000.0,14699579000000.0,7171679000000.0,5222093000000.0,2305807000000.0,9047001000000.0,72539000000.0,-262674000000.0,241708000000.0,504382000000.0,335213000000.0,8974462000000.0,2367332000000.0,6607130000000.0,323322000000.0,323322000000.0,6283808000000.0,-161661000000.0,6445469000000.0,5663920000000.0,,,,,,,9047001000000.0,15.199668009797076,1170753000000.0,9047001000000.0,38.58001334427095,14.698260520278398,10.47166707922087,,7876248000000.0,781549000000.0,,124652843000000.0,29382578000000.0,95270265000000.0,30965058000000.0,-30965058000000.0,32043145000000.0,10464679000000.0,12144887000000.0,10758071000000.0,-1324492000000.0,41519591000000.0,198215579000000.0,128952892000000.0,328606313000000.0,51067247000000.0,18468502000000.0,12794860000000.0,32598745000000.0,180020139000000.0,378235718000000.0,9739222000000.0,4430272000000.0,-14169494000000.0,17269528000000.0,16558747000000.0,710781000000.0,58334823000000.0,58334823000000.0,75604351000000.0,2947853000000.0,948137000000.0,1999716000000.0,23735498000000.0,464458000000.0,23271040000000.0,26683351000000.0,102287702000000.0,119467000000.0,5181940000000.0,778047000000.0,4403893000000.0,,271068211000000.0,267670331000000.0,8277685000000.0,275948016000000.0,378235718000000.0,5969782550.0,2710497000000.0,-11875694000000.0,-4.3035982545350135,71.53515816738566,2.6217483038773786,102.72783255398473,199653421000000.0,5673642000000.0,,6607130000000.0,9363262000000.0,2367332000000.0,6995930000000.0,8544192000000.0,6960551000000.0,-238474000000.0,488348000000.0,1333767000000.0,24514584000000.0,100601000000.0,100601000000.0,-11401462000000.0,-10612828000000.0,-788634000000.0,-7224013000000.0,3034791000000.0,-10258804000000.0,-6300000000.0,,-6300000000.0,-167894000000.0,-18699068000000.0,-2455625000000.0,447370000000.0,-192192000000.0,,,13695000000.0,-1994560000000.0,-1049046000000.0,3820956000000.0,-11401462000000.0,6300000000.0,13113122000000.0,13291070959841.826,13668178000000.0,,3.848440553575677,3.803382500171826,639562000000.0,,,,,,,,,,,20217381000000.0,-96038310000000.0,300460791000000.0,6.728791777693217,-0.2105137106223547,,,,,,,-768045000000.0,,236806988000000.0,35993876000000.0,35993876000000.0,65387050624812.52,98063778624812.52,,,,,,,,,,,,,
2020-12-31,010140.KS,quarterly,Q4,2020.0,KRW,1665357077250.0,1665357077250.0,1706974001580.0,1706974001580.0,-41616924330.0,243519963000.0,190851040000.0,12828179000.0,39840744000.0,-285136887330.0,258956822140.0,38627895000.0,36974398000.0,-1653497000.0,220328927140.0,-544093709470.0,9989348360.0,-554083057840.0,-6044984640.0,-6044984640.0,-548038073200.0,3022492320.0,-551060565520.0,-551060565520.0,,,,,,,-285136887330.0,-15.365819451559018,-352557926330.0,-285136887330.0,-2.498979041703292,-17.121666651865787,-33.089634232075014,,67421039000.0,,,1583412518610.0,987151865440.0,596260653170.0,259334721000.0,-259334721000.0,1820639684530.0,314603650000.0,7906437000.0,1498129598000.0,,3293910704180.0,6697962907320.0,5544487019650.0,9069063836650.0,679720858900.0,27809554780.0,27809554780.0,651911304120.0,6224207878550.0,12922170785870.0,417577729860.0,3119839410.0,-420697569270.0,3526351987940.0,3509157083000.0,17194904940.0,4007526105870.0,4007526105870.0,7533878093810.0,1325284810790.0,1307468832030.0,17815978760.0,344776099670.0,15332810920.0,329443288750.0,1670060910460.0,9203939004270.0,574225000.0,4938551985000.0,3150000000000.0,1788551985000.0,970268048000.0,30085274810.0,3724217696920.0,-5985915320.0,3718231781600.0,12922170785870.0,640247503.0,35010883700.0,3829474049590.0,102.99180563569202,28.615981324637403,0.8890458305694107,87.23117566643162,3524576817000.0,,-470.0,-544093709000.0,579091809210.0,,579091809210.0,156614350000.0,483039268000.0,32494256000.0,16960336000.0,-375879510000.0,191612450210.0,350035320.0,350035320.0,-12093837780.0,-12094934330.0,1096550.0,33880158230.0,510240355340.0,-476360197110.0,,,,-230150880.0,21906204890.0,,-163581779810.0,-1245374871170.0,,,-10034513400.0,-173616293210.0,32672664640.0,39902361890.0,-12093837780.0,,179518612430.0,,16285771390.0,,-19.23807515704444,-0.3477157724563139,1081793091360.0,,,,,,,,,,,4851636798730.0,3262812589800.0,8026310383220.0,60.44666312522563,1.4869492700551918,0.4756066351194467,,,,,,3859073242970.0,,6860317642500.0,-1054144022750.0,-1054144022750.0,-148925783398.88916,-81853488378.88918,,,,,,,,,,,,,
2020-12-31,010950.KS,quarterly,Q4,2020.0,KRW,4280275000000.0,4280275000000.0,4060759000000.0,4060759000000.0,219516000000.0,137844000000.0,85174000000.0,,52670000000.0,81672000000.0,-88074000000.0,,,,-88074000000.0,169746000000.0,48605000000.0,121141000000.0,,,121141000000.0,,121141000000.0,121141000000.0,,,,,,,81672000000.0,-6.53099684236458,-85064000000.0,81672000000.0,5.1285489834181215,1.9081016990730737,2.8302153483129007,,166736000000.0,,,1081558000000.0,737439000000.0,344119000000.0,1196327000000.0,-1196327000000.0,2192289000000.0,1426853000000.0,298008000000.0,474643000000.0,-7215000000.0,1722702000000.0,4996549000000.0,10322770000000.0,15166431000000.0,371191000000.0,98770000000.0,41690000000.0,272421000000.0,10693961000000.0,15690510000000.0,2003623000000.0,1367781000000.0,-3371404000000.0,2670433000000.0,2615377000000.0,55056000000.0,3894678000000.0,3894678000000.0,6565111000000.0,3403028000000.0,3194602000000.0,208426000000.0,39894000000.0,2613000000.0,37281000000.0,3442922000000.0,10008033000000.0,10055000000.0,1612958000000.0,281457000000.0,1331501000000.0,1876000000.0,4035707000000.0,5682477000000.0,,5682477000000.0,15690510000000.0,112582792.0,263482000000.0,5072540000000.0,89.26635338779198,35.74746628663639,0.7610760884317113,43.02000939710865,4843661000000.0,57080000000.0,,121141000000.0,91585000000.0,48605000000.0,42980000000.0,947496000000.0,-99222000000.0,165542000000.0,,881176000000.0,1160222000000.0,3508000000.0,3508000000.0,-84653000000.0,-84645000000.0,-8000000.0,-349550000000.0,-221383000000.0,-128167000000.0,,,,32551000000.0,-398144000000.0,-4000000.0,-1463447000000.0,-1315492000000.0,,,-15756000000.0,-1479207000000.0,-272000000.0,-717129000000.0,-84653000000.0,,1075569000000.0,1075569000000.0,-384362000000.0,,2.568898498755936,9.57745106941498,-147955000000.0,,,,,,,,,,,6073461000000.0,5001958000000.0,10400680000000.0,58.394845337035655,1.214216712735293,0.297210487993772,,,3.066857064376335,2.410969085641214,,5346077000000.0,,16829682000000.0,-1099146000000.0,-1099146000000.0,1630972000000.0,2074667000000.0,,,,,,,,,,,,,
